sim,variable,offset,eff,eff_low,eff_upp,deg,pmax,occ,set
52,Under-0.35,-0.35,1558.0754713461179,1654.4314053025996,1449.8269242577471,61,0.9344262295081968,0.6608,ranges
52,Under-0.40,-0.4,1533.3421844649129,1631.4284616903794,1423.9609452815014,61,0.9344262295081968,0.6608,ranges
52,Under-0.45,-0.45,1505.9862318038267,1624.9151318556137,1412.6135729964683,61,0.9344262295081968,0.6608,ranges
52,Under-0.50,-0.5,1478.671373309686,1579.5666930263174,1373.1900862256214,61,0.9180327868852459,0.6608,ranges
53,Over-0.50,0.5,1524.449546169699,1634.996056253221,1418.5371872903045,59,1.0,0.3894,ranges
53,Over-0.45,0.45,1455.90658797916,1561.482658183051,1360.1867281433695,59,1.0,0.3894,ranges
53,Over-0.40,0.4,1432.7951559754106,1512.3013923966212,1319.983174767192,59,1.0,0.3894,ranges
53,Over-0.35,0.35,1393.2294402416278,1479.3908145774708,1304.236471199921,59,1.0,0.3894,ranges
53,Over-0.30,0.3,1325.2742115881656,1404.4211018815158,1245.5948282930437,59,1.0,0.3894,ranges
53,Over-0.25,0.25,1258.1145226762808,1357.4688017269248,1189.589856234401,59,1.0,0.3894,ranges
53,Over-0.20,0.2,1216.053512187041,1314.7132619297665,1131.5672159216695,59,1.0,0.3894,ranges
53,Over-0.15,0.15,1180.1101587680316,1240.6219041669356,1095.9267893630997,59,1.0,0.3894,ranges
53,Over-0.10,0.1,1127.0495366727275,1213.6235929000786,1048.7468632238995,59,1.0,0.3894,ranges
53,Over-0.05,0.05,1074.223836310353,1129.3061172324212,1009.6383399280174,59,1.0,0.3894,ranges
53,True-0.00,0.0,1009.6383399280174,1076.3746491600991,947.0397488904282,59,1.0,0.3894,ranges
53,Under-0.05,-0.05,979.7960777958643,1052.950673071839,915.3785224330218,59,1.0,0.3894,ranges
53,Under-0.10,-0.1,969.1661854609549,1031.1627209425938,910.8970640272279,59,0.9830508474576272,0.3894,ranges
53,Under-0.15,-0.15,934.3232228594017,986.1691009953581,871.1511000997994,59,0.9661016949152542,0.3894,ranges
53,Under-0.20,-0.2,919.4915380432676,980.2692137637764,865.9393232888375,59,0.9661016949152542,0.3894,ranges
53,Under-0.25,-0.25,890.2616584902581,947.2107548645638,841.7725248744493,59,0.9491525423728814,0.3894,ranges
53,Under-0.30,-0.3,872.6315511086301,926.5976327608386,802.3179829706629,59,0.9491525423728814,0.3894,ranges
53,Under-0.35,-0.35,840.0904942130279,902.8142399924549,789.5817829548708,59,0.9491525423728814,0.3894,ranges
53,Under-0.40,-0.4,805.8273073118064,865.9928579448889,749.8418067215988,59,0.9152542372881356,0.3894,ranges
53,Under-0.45,-0.45,770.1268126213998,839.2962926311997,725.2737663982538,59,0.8983050847457628,0.3894,ranges
53,Under-0.50,-0.5,735.6935796839502,795.3812034040681,690.079838899405,59,0.847457627118644,0.3894,ranges
54,Over-0.50,0.5,6345.691037719557,7766.318230336189,5375.004462091583,15,1.0,0.2997,ranges
54,Over-0.45,0.45,6048.263495767505,7551.8563527132155,5583.20622990101,15,1.0,0.2997,ranges
54,Over-0.40,0.4,6269.990288186836,7461.766686691707,5396.549696201747,15,1.0,0.2997,ranges
54,Over-0.35,0.35,5976.110900048699,7041.25489820108,4922.175478930002,15,1.0,0.2997,ranges
54,Over-0.30,0.3,5696.005870530405,6778.681448997108,5011.58585768882,15,1.0,0.2997,ranges
54,Over-0.25,0.25,5516.601522251831,5869.492684926566,4516.520978387389,15,1.0,0.2997,ranges
54,Over-0.20,0.2,5174.566687646197,6182.8133689225815,4094.8586600116046,15,1.0,0.2997,ranges
54,Over-0.15,0.15,5011.58585768882,6072.5074296833245,4348.096669248923,15,1.0,0.2997,ranges
54,Over-0.10,0.1,5082.24861097484,5730.2880777390865,4244.974453863874,15,1.0,0.2997,ranges
54,Over-0.05,0.05,4480.529369807986,5123.073765239426,3825.6385739017305,15,1.0,0.2997,ranges
54,True-0.00,0.0,4444.824573997599,4981.603381679487,3742.3853436743784,15,1.0,0.2997,ranges
54,Under-0.05,-0.05,4236.492141864677,5031.674360187482,3772.447521003348,15,1.0,0.2997,ranges
54,Under-0.10,-0.1,4148.386536983439,4724.36175576431,3437.349466590119,15,0.9333333333333333,0.2997,ranges
54,Under-0.15,-0.15,4249.73722198551,5017.208746971485,3472.368579602922,15,0.8,0.2997,ranges
54,Under-0.20,-0.2,4120.014681035513,5651.31538673583,3407.0190320123756,15,0.7333333333333333,0.2997,ranges
54,Under-0.25,-0.25,4288.172824224999,5103.252741374153,3461.975309862319,15,0.7333333333333333,0.2997,ranges
54,Under-0.30,-0.3,4421.656593916522,5336.303702504682,3790.5041044347113,15,0.6,0.2997,ranges
54,Under-0.35,-0.35,4429.49621057128,5497.577042971833,3456.5156804066137,15,0.5333333333333333,0.2997,ranges
54,Under-0.40,-0.4,4281.410258762562,5024.361879020328,3140.089968603433,15,0.5333333333333333,0.2997,ranges
54,Under-0.45,-0.45,4447.251457756627,7801.706259820961,3714.58979541433,15,0.5333333333333333,0.2997,ranges
54,Under-0.50,-0.5,3827.7273807755105,7087.5013538409685,3178.001855751229,15,0.5333333333333333,0.2997,ranges
55,Over-0.10,0.1,2172.044294128793,2352.966319784717,2053.741382852041,60,1.0,0.9498,ranges
55,Over-0.05,0.05,2198.2684784618423,2343.572315640043,2049.6375948635964,60,1.0,0.9498,ranges
55,True-0.00,0.0,2082.698887476473,2215.926931760328,1949.6658404686175,60,1.0,0.9498,ranges
55,Under-0.05,-0.05,2049.6375948635964,2180.750743238686,1914.8823674922917,60,1.0,0.9498,ranges
55,Under-0.10,-0.1,2025.1864986347748,2172.044294128793,1926.4073545788144,60,1.0,0.9498,ranges
55,Under-0.15,-0.15,2037.3753665468707,2172.044294128793,1880.719457264302,60,1.0,0.9498,ranges
55,Under-0.20,-0.2,1985.0811485972397,2099.428982730828,1817.8436543119299,60,1.0,0.9498,ranges
55,Under-0.25,-0.25,1965.3272956224707,2099.428982730828,1825.1303212131443,60,1.0,0.9498,ranges
55,Under-0.30,-0.3,1938.0017064104559,2120.5307155303403,1817.8436543119299,60,1.0,0.9498,ranges
55,Under-0.35,-0.35,1911.0560477206668,2033.3042811478053,1803.3574784306215,60,1.0,0.9498,ranges
55,Under-0.40,-0.4,1874.720369034095,1998.6379277516646,1758.4858234052388,60,0.9833333333333333,0.9498,ranges
55,Under-0.45,-0.45,1846.9779166749483,2020.9339291396761,1732.463430953619,60,0.9666666666666667,0.9498,ranges
55,Under-0.50,-0.5,1937.8043335763934,2116.0779383464323,1735.9321722746183,60,0.9666666666666667,0.9498,ranges
56,Over-0.50,0.5,6121.287226101449,6846.815177666387,5450.791373660372,37,1.0,0.5365,ranges
56,Over-0.45,0.45,5940.3580252546,6631.164343967609,5226.57717454249,37,1.0,0.5365,ranges
56,Over-0.40,0.4,5730.2880777390865,6738.127089620495,5143.609157240324,37,1.0,0.5365,ranges
56,Over-0.35,0.35,5650.615089719434,6486.857493976634,5031.674360187482,37,1.0,0.5365,ranges
56,Over-0.30,0.3,5505.578243832697,6207.596634207716,4805.438046781577,37,1.0,0.5365,ranges
56,Over-0.25,0.25,5164.226863559548,6121.287226101449,4571.051210114919,37,1.0,0.5365,ranges
56,Over-0.20,0.2,4981.603381679487,5594.384935210041,4427.0790159250455,37,1.0,0.5365,ranges
56,Over-0.15,0.15,4598.5627205151095,5174.566687646197,4185.953023489327,37,1.0,0.5365,ranges
56,Over-0.10,0.1,4444.824573997599,5123.073765239426,4029.855830663063,37,1.0,0.5365,ranges
56,Over-0.05,0.05,4391.800159510182,4853.73835628569,3772.447521003348,37,1.0,0.5365,ranges
56,True-0.00,0.0,4244.974453863874,4776.688877348319,3795.1525235153813,37,1.0,0.5365,ranges
56,Under-0.05,-0.05,4012.018382001975,4469.628309471064,3594.0634791648868,37,0.9459459459459459,0.5365,ranges
56,Under-0.10,-0.1,4040.14179244754,4601.087965631976,3641.0401177211475,37,0.918918918918919,0.5365,ranges
56,Under-0.15,-0.15,4171.530474828068,4856.403728017626,3699.771228552088,37,0.918918918918919,0.5365,ranges
56,Under-0.20,-0.2,4179.882720463563,4731.752257712062,3655.6349077895125,37,0.918918918918919,0.5365,ranges
56,Under-0.25,-0.25,3842.5059728505657,4518.323204076768,3525.830988807221,37,0.8918918918918919,0.5365,ranges
56,Under-0.30,-0.3,4190.843431905164,4696.950231646948,3472.5292126941094,37,0.8648648648648649,0.5365,ranges
56,Under-0.35,-0.35,3845.4606826515073,4458.927252225972,3549.779214355282,37,0.8648648648648649,0.5365,ranges
56,Under-0.40,-0.4,3986.4336516922403,4734.680325638416,3500.4236648644246,37,0.8648648648648649,0.5365,ranges
56,Under-0.45,-0.45,3961.575927174902,4639.737118273678,3591.7232689302573,37,0.8378378378378378,0.5365,ranges
56,Under-0.50,-0.5,4451.9325486773605,5039.720800120851,3688.867427146505,37,0.7837837837837838,0.5365,ranges
57,Over-0.50,0.5,1739.5850241046223,1884.4850370612887,1638.2696482255908,61,1.0,0.3572,ranges
57,Over-0.45,0.45,1678.0677665321305,1792.5686535219659,1586.6698596675947,61,1.0,0.3572,ranges
57,Over-0.40,0.4,1621.966970732057,1729.1777263484853,1515.3293248977543,61,1.0,0.3572,ranges
57,Over-0.35,0.35,1593.0298866821129,1694.9343230673219,1479.3908145774708,61,1.0,0.3572,ranges
57,Over-0.30,0.3,1500.2500457894248,1609.0417124151688,1427.0748515577357,61,1.0,0.3572,ranges
57,Over-0.25,0.25,1452.9973940475668,1527.501801725633,1362.910096396854,61,1.0,0.3572,ranges
57,Over-0.20,0.2,1412.873806516542,1503.2538490632373,1312.0862006368452,61,1.0,0.3572,ranges
57,Over-0.15,0.15,1335.9199962147059,1427.0748515577357,1268.2208207743029,61,1.0,0.3572,ranges
57,Over-0.10,0.1,1275.853784986841,1357.4688017269248,1194.358222870819,61,1.0,0.3572,ranges
57,Over-0.05,0.05,1220.9279560680316,1304.236471199921,1129.3061172324212,61,1.0,0.3572,ranges
57,True-0.00,0.0,1154.4286990996286,1238.1428922957057,1093.7369074081662,61,1.0,0.3572,ranges
57,Under-0.05,-0.05,1142.9407985631824,1235.6688339883626,1085.0210504800893,61,1.0,0.3572,ranges
57,Under-0.10,-0.1,1145.2291966353105,1225.8219387299328,1059.2880038217118,61,1.0,0.3572,ranges
57,Under-0.15,-0.15,1199.7786614141653,1261.298935903051,1114.1922358524844,61,0.9836065573770492,0.3572,ranges
57,Under-0.20,-0.2,1193.5618753402944,1277.5559131066123,1106.204081573022,61,0.9672131147540983,0.3572,ranges
57,Under-0.25,-0.25,1207.9723487898625,1308.5912932884423,1121.801425072635,61,0.9672131147540983,0.3572,ranges
57,Under-0.30,-0.3,1256.1353723296543,1360.7660912676813,1173.5496468669635,61,0.9508196721311475,0.3572,ranges
57,Under-0.35,-0.35,1204.4651895647232,1278.9528317829222,1132.049199978725,61,0.9508196721311475,0.3572,ranges
57,Under-0.40,-0.4,1164.1977718860544,1258.6504087759765,1098.588793775581,61,0.9508196721311475,0.3572,ranges
57,Under-0.45,-0.45,1179.8927973736384,1273.0698461455863,1104.526773547012,61,0.9344262295081968,0.3572,ranges
57,Under-0.50,-0.5,1156.5985408983831,1237.9913731694278,1071.9461245512857,61,0.8852459016393442,0.3572,ranges
58,Over-0.50,0.5,1945.7700163281406,2112.064689407019,1850.8644375717083,43,1.0,0.2368,ranges
58,Over-0.45,0.45,1880.719457264302,2009.0480327430114,1743.0680242919216,43,1.0,0.2368,ranges
58,Over-0.40,0.4,1821.4833440659354,1973.2051377686291,1671.3682335123378,43,1.0,0.2368,ranges
58,Over-0.35,0.35,1725.722481767774,1854.5702415958904,1599.415407307278,43,1.0,0.2368,ranges
58,Over-0.30,0.3,1678.0677665321305,1847.1660384886675,1574.0258797531526,43,1.0,0.2368,ranges
58,Over-0.25,0.25,1631.7290055754472,1743.0680242919216,1494.2604338558876,43,1.0,0.2368,ranges
58,Over-0.20,0.2,1552.1408814146978,1698.3279235426635,1455.90658797916,43,1.0,0.2368,ranges
58,Over-0.15,0.15,1512.3013923966212,1648.1298030113744,1412.873806516542,43,1.0,0.2368,ranges
58,Over-0.10,0.1,1415.7026649307797,1549.0393920262497,1319.983174767192,43,1.0,0.2368,ranges
58,Over-0.05,0.05,1387.6670983474569,1494.2604338558876,1304.236471199921,43,1.0,0.2368,ranges
58,True-0.00,0.0,1299.029425645094,1390.4454878463782,1201.546634717388,43,1.0,0.2368,ranges
58,Under-0.05,-0.05,1277.8051595017796,1375.9594749304476,1184.281529177473,43,0.9767441860465116,0.2368,ranges
58,Under-0.10,-0.1,1290.771418418683,1403.8920837981157,1182.027562851885,43,0.9534883720930233,0.2368,ranges
58,Under-0.15,-0.15,1311.5919633128758,1420.8419797503955,1215.5954485069449,43,0.9534883720930233,0.2368,ranges
58,Under-0.20,-0.2,1276.253777898733,1390.8814064022936,1185.2119862142572,43,0.9302325581395349,0.2368,ranges
58,Under-0.25,-0.25,1268.5597366197294,1393.6017630468339,1164.0130847236842,43,0.8604651162790697,0.2368,ranges
58,Under-0.30,-0.3,1265.2606712314891,1362.4513846200327,1154.0401554670166,43,0.8372093023255814,0.2368,ranges
58,Under-0.35,-0.35,1296.2152111012438,1387.4332297426893,1187.0127313375026,43,0.813953488372093,0.2368,ranges
58,Under-0.40,-0.4,1239.1538630947696,1345.057790500658,1137.0306568862763,43,0.7906976744186046,0.2368,ranges
58,Under-0.45,-0.45,1178.5368843052377,1261.4735745720152,1081.4093452281843,43,0.7674418604651163,0.2368,ranges
58,Under-0.50,-0.5,1263.9992991762292,1369.28504967993,1114.3465062189262,43,0.7674418604651163,0.2368,ranges
59,Over-0.50,0.5,1641.549794589551,1778.2838910603293,1542.854993062865,50,1.0,0.2587,ranges
59,Over-0.45,0.45,1648.1298030113744,1753.5589227470591,1527.501801725633,50,1.0,0.2587,ranges
59,Over-0.40,0.4,1574.0258797531526,1688.1674518537516,1467.601728378377,50,1.0,0.2587,ranges
59,Over-0.35,0.35,1512.3013923966212,1638.2696482255908,1407.2330362757077,50,1.0,0.2587,ranges
59,Over-0.30,0.3,1450.0940132700614,1567.741724508815,1362.910096396854,50,1.0,0.2587,ranges
59,Over-0.25,0.25,1401.6147862973141,1512.3013923966212,1299.029425645094,50,1.0,0.2587,ranges
59,Over-0.20,0.2,1306.847815750792,1412.873806516542,1225.8219387299328,50,1.0,0.2587,ranges
59,Over-0.15,0.15,1275.853784986841,1382.126963597673,1194.358222870819,50,1.0,0.2587,ranges
59,Over-0.10,0.1,1213.6235929000786,1301.6303446402183,1138.3777113194149,50,1.0,0.2587,ranges
59,Over-0.05,0.05,1175.3986762323834,1268.2208207743029,1089.3702622271524,50,1.0,0.2587,ranges
59,True-0.00,0.0,1109.1584652628346,1191.9716551316433,1023.8741181723387,50,1.0,0.2587,ranges
59,Under-0.05,-0.05,1100.3197158082664,1173.0499934773686,1013.6853866893298,50,1.0,0.2587,ranges
59,Under-0.10,-0.1,1104.7302509139217,1194.358222870819,1025.9241207280932,50,1.0,0.2587,ranges
59,Under-0.15,-0.15,1080.6892025655816,1161.376789528215,1021.8282119336475,50,1.0,0.2587,ranges
59,Under-0.20,-0.2,1059.5006318008218,1145.4590753546208,989.8428303942947,50,0.98,0.2587,ranges
59,Under-0.25,-0.25,1078.3887092439682,1158.9045342842046,997.4634130138045,50,0.94,0.2587,ranges
59,Under-0.30,-0.3,1078.3887092439682,1189.4342717417906,1003.4667859360366,50,0.94,0.2587,ranges
59,Under-0.35,-0.35,1091.4086390724399,1184.685563532665,1029.9017308480086,50,0.94,0.2587,ranges
59,Under-0.40,-0.4,1087.0512892911145,1172.8965722060934,999.4605360093514,50,0.94,0.2587,ranges
59,Under-0.45,-0.45,1061.2184808492393,1156.5325632758404,983.5470110181385,50,0.88,0.2587,ranges
59,Under-0.50,-0.5,1063.8914588671564,1168.759318121243,976.2122689996459,50,0.84,0.2587,ranges
60,Over-0.50,0.5,1674.7146499218313,1771.1842542731067,1558.3625020473612,55,1.0,0.4398,ranges
60,Over-0.45,0.45,1631.7290055754472,1736.108983651621,1509.2795103130977,55,1.0,0.4398,ranges
60,Over-0.40,0.4,1555.248580610641,1661.369051738935,1455.90658797916,55,1.0,0.4398,ranges
60,Over-0.35,0.35,1482.3528534619568,1577.1773971311643,1407.2330362757077,55,1.0,0.4398,ranges
60,Over-0.30,0.3,1458.8216067039468,1552.1408814146978,1371.1129612452237,55,1.0,0.4398,ranges
60,Over-0.25,0.25,1396.0189666712486,1479.3908145774708,1291.2578100934884,55,1.0,0.4398,ranges
60,Over-0.20,0.2,1362.910096396854,1438.538389731791,1263.1575644299423,55,1.0,0.4398,ranges
60,Over-0.15,0.15,1286.102580663356,1373.8582060217966,1196.7495690001087,55,1.0,0.4398,ranges
60,Over-0.10,0.1,1220.9279560680316,1296.4337038087856,1152.12191857291,55,1.0,0.4398,ranges
60,Over-0.05,0.05,1159.0561253205753,1233.1997193466814,1087.1934815309905,55,1.0,0.4398,ranges
60,True-0.00,0.0,1095.9267893630997,1170.706003862475,1027.9782278025607,55,1.0,0.4398,ranges
60,Under-0.05,-0.05,1124.797465214462,1216.053512187041,1046.6512562423432,55,1.0,0.4398,ranges
60,Under-0.10,-0.1,1104.7302509139217,1191.9716551316433,1048.7468632238995,55,1.0,0.4398,ranges
60,Under-0.15,-0.15,1102.5227778737278,1201.546634717388,1030.0364476138166,55,1.0,0.4398,ranges
60,Under-0.20,-0.2,1102.9057929826697,1197.165318384835,1026.2805255541455,55,0.9818181818181818,0.4398,ranges
60,Under-0.25,-0.25,1118.4566310128498,1221.3521049958256,1028.335346222981,55,0.9818181818181818,0.4398,ranges
60,Under-0.30,-0.3,1119.2290049134142,1190.8249001851732,1037.3116962177928,55,0.9636363636363636,0.4398,ranges
60,Under-0.35,-0.35,1073.6868068403385,1167.7826043345913,999.0915519853195,55,0.9272727272727272,0.4398,ranges
60,Under-0.40,-0.4,1050.3227247083194,1124.2366527824856,977.3507082594989,55,0.8909090909090909,0.4398,ranges
60,Under-0.45,-0.45,1063.6601807712973,1154.565591248414,987.7837913902691,55,0.8727272727272727,0.4398,ranges
60,Under-0.50,-0.5,1038.4337420323104,1124.9308436916965,950.9486248009475,55,0.8727272727272727,0.4398,ranges
61,Over-0.35,0.35,722.9312032667161,767.6393785496907,679.4664531512921,59,1.0,0.7676,ranges
61,Over-0.30,0.3,710.0335787350548,766.1054808119056,670.0192627400498,59,1.0,0.7676,ranges
61,Over-0.25,0.25,686.2958908977346,733.1244456274792,639.893567581271,59,1.0,0.7676,ranges
61,Over-0.20,0.2,648.9159893414267,690.4264586100941,613.5720274707423,59,1.0,0.7676,ranges
61,Over-0.15,0.15,633.525886611436,675.4014551228734,589.5111658679606,59,1.0,0.7676,ranges
61,Over-0.10,0.1,605.0410223745463,645.0337635081303,567.527871355252,59,1.0,0.7676,ranges
61,Over-0.05,0.05,572.0867614590331,611.1223969253963,539.8465109481176,59,1.0,0.7676,ranges
61,True-0.00,0.0,543.0956526045475,578.9938529615187,510.4431446998352,59,1.0,0.7676,ranges
61,Under-0.05,-0.05,532.3405733729533,564.1325607149223,504.35382701671284,59,1.0,0.7676,ranges
61,Under-0.10,-0.1,546.3643496740237,577.8369068927453,510.4431446998352,59,1.0,0.7676,ranges
61,Under-0.15,-0.15,539.8465109481176,574.379921082227,505.36364513403623,59,1.0,0.7676,ranges
61,Under-0.20,-0.2,537.6912228257617,568.664176654986,503.34602671891486,59,1.0,0.7676,ranges
61,Under-0.25,-0.25,527.0431690696867,566.393836621852,494.365963287168,59,1.0,0.7676,ranges
61,Under-0.30,-0.3,530.2152520240687,561.8803127464993,501.33646346191233,59,1.0,0.7676,ranges
61,Under-0.35,-0.35,532.3405733729533,564.1325607149223,504.35382701671284,59,1.0,0.7676,ranges
61,Under-0.40,-0.4,538.767789135463,578.9938529615187,506.3754851109648,59,1.0,0.7676,ranges
61,Under-0.45,-0.45,544.1830396730323,575.5299455679465,506.3754851109648,59,1.0,0.7676,ranges
61,Under-0.50,-0.5,550.7532354935688,582.4786083657357,519.7152470655122,59,1.0,0.7676,ranges
62,Over-0.05,0.05,3195.384417216477,3468.4770245458376,2932.0410895849773,54,1.0,0.971,ranges
62,True-0.00,0.0,3057.8223079096783,3286.1287468007104,2800.2093931399713,54,1.0,0.971,ranges
62,Under-0.05,-0.05,3195.384417216477,3489.352538152525,2908.6760093074668,54,1.0,0.971,ranges
62,Under-0.10,-0.1,3182.627135394481,3379.450085056364,2914.4997655164707,54,1.0,0.971,ranges
62,Under-0.15,-0.15,3233.963902081748,3482.380110585402,2961.511554239205,54,1.0,0.971,ranges
62,Under-0.20,-0.2,3275.2694222571818,3533.919987273117,2934.065872620975,54,0.9814814814814815,0.971,ranges
62,Under-0.25,-0.25,3220.20404851383,3516.4555192513903,2984.5146159250025,54,0.9629629629629629,0.971,ranges
62,Under-0.30,-0.3,3291.84081608591,3609.091677457766,3020.5481635116003,54,0.9629629629629629,0.971,ranges
62,Under-0.35,-0.35,3342.320211063815,3627.9706436224587,3012.1521966141668,54,0.9259259259259259,0.971,ranges
62,Under-0.40,-0.4,3376.5921019462885,3845.40891959666,3043.0385704158252,54,0.9074074074074074,0.971,ranges
62,Under-0.45,-0.45,3376.5921019462885,3694.613499209064,2976.8162167356268,54,0.9074074074074074,0.971,ranges
62,Under-0.50,-0.5,3497.481186253298,4063.554364441186,3164.620196673616,54,0.8518518518518519,0.971,ranges
63,Over-0.25,0.25,1911.0560477206668,2086.868870842994,1796.1577376250393,55,1.0,0.8078,ranges
63,Over-0.20,0.2,1828.7846003444001,1993.0381723310418,1684.7941540426173,55,1.0,0.8078,ranges
63,Over-0.15,0.15,1806.9681639378584,1961.400176747384,1674.7146499218313,55,1.0,0.8078,ranges
63,Over-0.10,0.1,1743.0680242919216,1862.004123802076,1612.2633385547701,55,1.0,0.8078,ranges
63,Over-0.05,0.05,1618.7259547853914,1750.054959636472,1494.2604338558876,55,1.0,0.8078,ranges
63,True-0.00,0.0,1558.3625020473612,1678.0677665321305,1432.7951559754106,55,1.0,0.8078,ranges
63,Under-0.05,-0.05,1555.248580610641,1688.1674518537516,1438.538389731791,55,1.0,0.8078,ranges
63,Under-0.10,-0.1,1586.6698596675947,1722.2741414600785,1491.2746012329137,55,1.0,0.8078,ranges
63,Under-0.15,-0.15,1561.482658183051,1715.3981185067942,1464.6691652060927,55,1.0,0.8078,ranges
63,Under-0.20,-0.2,1625.2144758465404,1764.1129621403988,1494.2604338558876,55,1.0,0.8078,ranges
63,Under-0.25,-0.25,1638.2696482255908,1771.1842542731067,1512.3013923966212,55,1.0,0.8078,ranges
63,Under-0.30,-0.3,1654.7361868200296,1803.3574784306215,1512.3013923966212,55,1.0,0.8078,ranges
63,Under-0.35,-0.35,1686.5433239916933,1845.388943553172,1556.8632550644982,55,0.9636363636363636,0.8078,ranges
63,Under-0.40,-0.4,1684.9354570676185,1814.3633945744932,1524.577401155318,55,0.9454545454545454,0.8078,ranges
63,Under-0.45,-0.45,1722.418587916927,1895.9860758405405,1577.309674380966,55,0.9454545454545454,0.8078,ranges
63,Under-0.50,-0.5,1789.1367827465824,1949.829358178089,1612.39855844872,55,0.9454545454545454,0.8078,ranges
64,Over-0.20,0.2,2879.7313194242906,3070.079320523488,2652.993956349914,64,1.0,0.8524,ranges
64,Over-0.15,0.15,2744.7560420703376,2932.0410895849773,2579.733236363095,64,1.0,0.8524,ranges
64,Over-0.10,0.1,2679.659668810841,2868.2342539020397,2434.3510122061098,64,1.0,0.8524,ranges
64,Over-0.05,0.05,2493.4881571128453,2712.012549134081,2329.5515839345203,64,1.0,0.8524,ranges
64,True-0.00,0.0,2362.397978971349,2559.175654691988,2198.2684784618423,64,1.0,0.8524,ranges
64,Under-0.05,-0.05,2367.1279763495822,2569.4338859173286,2185.1170462028385,64,1.0,0.8524,ranges
64,Under-0.10,-0.1,2343.572315640043,2543.8650474611945,2185.1170462028385,64,1.0,0.8524,ranges
64,Under-0.15,-0.15,2376.616401294871,2595.2597213004997,2202.669855466197,64,1.0,0.8524,ranges
64,Under-0.20,-0.2,2366.528593203323,2573.926499046774,2193.320382501664,64,0.984375,0.8524,ranges
64,Under-0.25,-0.25,2328.9617155489927,2568.7832766633996,2193.320382501664,64,0.984375,0.8524,ranges
64,Under-0.30,-0.3,2293.7919377620888,2460.1278419016767,2083.8074291573535,64,0.9375,0.8524,ranges
64,Under-0.35,-0.35,2312.217720693639,2519.8911775694382,2138.702454452629,64,0.9375,0.8524,ranges
64,Under-0.40,-0.4,2318.7142614497925,2562.601197528243,2123.369117336919,64,0.921875,0.8524,ranges
64,Under-0.45,-0.45,2296.7489202169454,2518.0978899888405,2094.857242639234,64,0.890625,0.8524,ranges
64,Under-0.50,-0.5,2202.2738826637287,2371.4410547727934,2016.7385124210969,64,0.890625,0.8524,ranges
65,Over-0.50,0.5,872.4740093918683,922.7316592528368,828.2604552895475,58,1.0,0.465,ranges
65,Over-0.45,0.45,843.3056484841833,888.3223333638349,795.7807148621214,58,1.0,0.465,ranges
65,Over-0.40,0.4,798.9705320842234,850.0798316906512,753.9441272788741,58,1.0,0.465,ranges
65,Over-0.35,0.35,786.287470356414,829.9187998262811,725.8290096089735,58,1.0,0.465,ranges
65,Over-0.30,0.3,747.9360378557072,792.6036326953224,702.9679235443883,58,1.0,0.465,ranges
65,Over-0.25,0.25,724.3786573902507,772.2595234082376,682.190034853669,58,1.0,0.465,ranges
65,Over-0.20,0.2,698.7623248573651,737.5368575396196,656.7506787937336,58,1.0,0.465,ranges
65,Over-0.15,0.15,666.0107837792287,714.3070150384217,632.2599745810551,58,1.0,0.465,ranges
65,Over-0.10,0.1,638.6149316447053,670.0192627400498,602.6254510915691,58,1.0,0.465,ranges
65,Over-0.05,0.05,613.5720274707423,643.7448564271654,577.8369068927453,58,1.0,0.465,ranges
65,True-0.00,0.0,574.379921082227,616.0314771453501,551.8559545879502,58,1.0,0.465,ranges
65,Under-0.05,-0.05,578.9938529615187,616.0314771453501,545.2726039098155,58,1.0,0.465,ranges
65,Under-0.10,-0.1,568.3173646255394,603.4637689296062,534.1484532158727,58,0.9827586206896551,0.465,ranges
65,Under-0.15,-0.15,559.2957500264025,597.458606583746,525.6692446194322,58,0.9827586206896551,0.465,ranges
65,Under-0.20,-0.2,561.5376380017739,601.0544946876333,525.6692446194322,58,0.9827586206896551,0.465,ranges
65,Under-0.25,-0.25,543.6868184518705,577.3099979031825,512.021890547424,58,0.9655172413793104,0.465,ranges
65,Under-0.30,-0.3,528.682088741653,561.377331920569,492.9364613252869,58,0.9482758620689655,0.465,ranges
65,Under-0.35,-0.35,524.469085217041,554.6803962291741,494.9123539102303,58,0.9482758620689655,0.465,ranges
65,Under-0.40,-0.4,523.6029264588932,549.3514626270935,489.178191284213,58,0.9310344827586207,0.465,ranges
65,Under-0.45,-0.45,509.4955689085529,539.9232264791547,469.3801313977014,58,0.9137931034482759,0.465,ranges
65,Under-0.50,-0.5,509.4955689085529,545.3500905222518,477.9063319587711,58,0.9137931034482759,0.465,ranges
66,Over-0.40,0.4,18281.357347432167,20325.828505296082,13195.14835479952,36,1.0,0.7198,ranges
66,Over-0.35,0.35,16607.79586348462,20163.854440055296,14466.829585870386,36,1.0,0.7198,ranges
66,Over-0.30,0.3,15484.897819867898,17919.326375926936,13955.236493518141,36,1.0,0.7198,ranges
66,Over-0.25,0.25,14788.659163417246,17494.340278639334,12805.134366122496,36,1.0,0.7198,ranges
66,Over-0.20,0.2,14409.072083798545,17705.55825678655,12302.988648922237,36,1.0,0.7198,ranges
66,Over-0.15,0.15,13706.264807511774,16475.45034999193,11471.150276264467,36,1.0,0.7198,ranges
66,Over-0.10,0.1,13407.990206413479,15766.178035301642,11266.496515932977,36,1.0,0.7198,ranges
