sim,variable,offset,eff,eff_low,eff_upp,deg,pmax,occ,set
38,Under-0.35,-0.35,111.62301367441309,118.28926760152684,104.49305854042858,62,1.0,0.4431,ranges
38,Under-0.40,-0.4,112.2948323787868,118.76341975919816,105.33243999557412,62,1.0,0.4431,ranges
38,Under-0.45,-0.45,111.84650546823053,119.2394725142202,105.96639800330838,62,1.0,0.4431,ranges
38,Under-0.50,-0.5,111.39996846211126,117.81700845324421,104.07587950273265,62,1.0,0.4431,ranges
39,Over-0.50,0.5,587.1575961254055,623.4691353253818,552.9608815484368,62,1.0,0.5251,ranges
39,Over-0.45,0.45,563.0053104944784,593.0592211894406,527.0431690696867,62,1.0,0.5251,ranges
39,Over-0.40,0.4,545.2726039098155,572.0867614590331,516.6059817811662,62,1.0,0.5251,ranges
39,Over-0.35,0.35,533.406426602932,566.393836621852,506.3754851109648,62,1.0,0.5251,ranges
39,Over-0.30,0.3,510.4431446998352,537.6912228257617,478.79515709936027,62,1.0,0.5251,ranges
39,Over-0.25,0.25,490.4264208095058,515.5736992160415,462.78818177082354,62,1.0,0.5251,ranges
39,Over-0.20,0.2,469.31343905280454,494.365963287168,447.31634815240864,62,1.0,0.5251,ranges
39,Over-0.15,0.15,444.6402188676059,473.0833832279863,421.26414413712934,62,1.0,0.5251,ranges
39,Over-0.10,0.1,432.3617655031079,453.62345445525654,405.55490182858813,62,1.0,0.5251,ranges
39,Over-0.05,0.05,408.8126805594747,434.09484973098955,388.872706294334,62,1.0,0.5251,ranges
39,True-0.00,0.0,392.78133478748504,410.4513703451242,372.1316376950533,62,1.0,0.5251,ranges
39,Under-0.05,-0.05,400.7168456007311,420.422373722846,378.13423688389406,62,1.0,0.5251,ranges
39,Under-0.10,-0.1,401.51916157203567,420.422373722846,380.4100906235506,62,1.0,0.5251,ranges
39,Under-0.15,-0.15,401.5191615720356,424.6481135150534,380.41009062355056,62,0.9838709677419355,0.5251,ranges
39,Under-0.20,-0.2,403.9357607483969,426.3502782452681,386.54622383583916,62,0.967741935483871,0.5251,ranges
39,Under-0.25,-0.25,403.1286159263144,422.95274452279614,379.6499548179325,62,0.967741935483871,0.5251,ranges
39,Under-0.30,-0.3,390.4314684414629,411.2731767989512,366.9575802812582,62,0.967741935483871,0.5251,ranges
39,Under-0.35,-0.35,393.5677622651167,415.40695639131053,370.64593595870525,62,0.9516129032258065,0.5251,ranges
39,Under-0.40,-0.4,385.00297317462474,406.3669045645606,363.3059280080125,62,0.9193548387096774,0.5251,ranges
39,Under-0.45,-0.45,378.8913379164061,401.5191615720356,358.2545818179148,62,0.9193548387096774,0.5251,ranges
39,Under-0.50,-0.5,368.42849756726486,392.781334787485,351.1599634131184,62,0.9193548387096774,0.5251,ranges
40,Over-0.35,0.35,577.8369068927453,617.2648964496948,546.3643496740237,65,1.0,0.7605,ranges
40,Over-0.30,0.3,567.527871355252,602.6254510915691,536.6168077118871,65,1.0,0.7605,ranges
40,Over-0.25,0.25,537.6912228257617,568.664176654986,512.4892112901139,65,1.0,0.7605,ranges
40,Over-0.20,0.2,522.8432258974145,556.2889538767354,497.34137391271116,65,1.0,0.7605,ranges
40,Over-0.15,0.15,503.34602671891486,532.3405733729533,476.88361095761525,65,1.0,0.7605,ranges
40,Over-0.10,0.1,478.79515709936027,508.40524684443017,455.4417642990948,65,1.0,0.7605,ranges
40,Over-0.05,0.05,455.4417642990948,486.51827206864124,433.2274409885616,65,1.0,0.7605,ranges
40,True-0.00,0.0,436.70751023818724,460.94054202302635,410.4513703451242,65,1.0,0.7605,ranges
40,Under-0.05,-0.05,425.49834471296236,452.71702363625724,401.51916157203567,65,1.0,0.7605,ranges
40,Under-0.10,-0.1,424.6481135150536,452.71702363625724,399.1170200202449,65,1.0,0.7605,ranges
40,Under-0.15,-0.15,422.10759994561295,448.2119657294789,399.91613281796504,65,0.9846153846153847,0.7605,ranges
40,Under-0.20,-0.2,412.0966286751012,439.3358954077023,387.32016736338386,65,0.9846153846153847,0.7605,ranges
40,Under-0.25,-0.25,404.744521637257,426.35027824526804,381.9349311177593,65,0.9846153846153847,0.7605,ranges
40,Under-0.30,-0.3,391.9964787499886,420.4223737228461,373.6232947365463,65,0.9846153846153847,0.7605,ranges
40,Under-0.35,-0.35,389.6513079091393,408.81268055947476,366.2243252946258,65,0.9692307692307692,0.7605,ranges
40,Under-0.40,-0.4,386.5462238358392,404.744521637257,367.69230339231046,65,0.9538461538461539,0.7605,ranges
40,Under-0.45,-0.45,383.46588380139224,404.744521637257,360.41078707586314,65,0.9538461538461539,0.7605,ranges
40,Under-0.50,-0.5,378.1342368838942,399.1170200202451,358.9718797701748,65,0.9538461538461539,0.7605,ranges
41,Over-0.50,0.5,422.1075999456129,447.31634815240864,396.72924959836973,60,1.0,0.6285,ranges
41,Over-0.45,0.45,403.12861592631435,428.0592659535591,380.4100906235506,60,1.0,0.6285,ranges
41,Over-0.40,0.4,395.14534413244604,418.7438756125844,372.8767203129377,60,1.0,0.6285,ranges
41,Over-0.35,0.35,378.13423688389406,405.55490182858813,362.57996975643346,60,1.0,0.6285,ranges
41,Over-0.30,0.3,368.42849756726486,392.78133478748504,350.4582752395678,60,1.0,0.6285,ranges
41,Over-0.25,0.25,352.5675573370319,374.3713639527763,330.7080147047302,60,1.0,0.6285,ranges
41,Over-0.20,0.2,338.7418305716085,361.8554621153239,318.37567546182,60,1.0,0.6285,ranges
41,Over-0.15,0.15,324.1589088821829,342.83163124014726,305.2795317647352,60,1.0,0.6285,ranges
41,Over-0.10,0.1,310.82487623269367,332.03362878545704,292.72208807821477,60,1.0,0.6285,ranges
41,Over-0.05,0.05,296.2562692258406,314.5776214560096,279.00197302460424,60,1.0,0.6285,ranges
41,True-0.00,0.0,285.2086603005052,302.84679615536766,266.4573659432133,60,1.0,0.6285,ranges
41,Under-0.05,-0.05,284.6387560836861,302.2416473986744,271.2975131736488,60,1.0,0.6285,ranges
41,Under-0.10,-0.1,280.1203279708006,297.44378650551704,261.1806341763177,60,1.0,0.6285,ranges
41,Under-0.15,-0.15,288.6521280517474,304.0607309843886,268.5977891893481,60,1.0,0.6285,ranges
41,Under-0.20,-0.2,284.0699906500166,300.4334467213878,265.92493058064895,60,0.9833333333333333,0.6285,ranges
41,Under-0.25,-0.25,282.9358670346014,298.0393289767124,266.9908673487939,60,0.9833333333333333,0.6285,ranges
41,Under-0.30,-0.3,286.35189420845,299.2339934950629,270.75540622427644,60,0.9833333333333333,0.6285,ranges
41,Under-0.35,-0.35,282.3705043154525,299.83312032183335,265.39355913093414,60,0.9833333333333333,0.6285,ranges
41,Under-0.40,-0.4,283.5023617239783,301.0349750955126,266.9908673487939,60,0.9833333333333333,0.6285,ranges
41,Under-0.45,-0.45,281.8062713046278,299.2339934950629,269.6744398768716,60,0.9833333333333333,0.6285,ranges
41,Under-0.50,-0.5,275.1227752333794,292.72208807821465,260.65874278419926,60,0.9833333333333333,0.6285,ranges
42,Over-0.50,0.5,2595.2597213004997,2805.8159772997797,2410.1264045531316,56,1.0,0.6147,ranges
42,Over-0.45,0.45,2559.175654691988,2739.271467931291,2357.677433078382,56,1.0,0.6147,ranges
42,Over-0.40,0.4,2424.632087074893,2631.8525688754858,2265.2225168150944,56,1.0,0.6147,ranges
42,Over-0.35,0.35,2292.571688743539,2488.5056667009835,2154.735536253984,56,1.0,0.6147,ranges
42,Over-0.30,0.3,2256.1788218277716,2419.7871849278063,2095.2339017367567,56,1.0,0.6147,ranges
42,Over-0.25,0.25,2172.044294128793,2287.990669810254,2013.0705522389674,56,1.0,0.6147,ranges
42,Over-0.20,0.2,2049.6375948635964,2207.0800449153153,1938.0017064104559,56,1.0,0.6147,ranges
42,Over-0.15,0.15,1977.1558925573843,2137.564709774027,1843.4750295501938,56,1.0,0.6147,ranges
42,Over-0.10,0.1,1888.2581563087517,2057.8533874520026,1771.1842542731067,56,1.0,0.6147,ranges
42,Over-0.05,0.05,1799.7540077986055,1941.8819768271796,1674.7146499218313,56,1.0,0.6147,ranges
42,True-0.00,0.0,1729.1777263484853,1858.283465387388,1612.2633385547701,56,1.0,0.6147,ranges
42,Under-0.05,-0.05,1743.0680242919216,1850.8644375717083,1612.2633385547701,56,1.0,0.6147,ranges
42,Under-0.10,-0.1,1711.970408351601,1858.283465387388,1589.8466928443743,56,1.0,0.6147,ranges
42,Under-0.15,-0.15,1764.1129621403984,1930.2644107639635,1661.3690517389346,56,0.9821428571428571,0.6147,ranges
42,Under-0.20,-0.2,1767.645072208265,1945.7700163281404,1634.9960562532206,56,0.9821428571428571,0.6147,ranges
42,Under-0.25,-0.25,1785.411986119116,1922.558005567013,1618.7259547853914,56,0.9821428571428571,0.6147,ranges
42,Under-0.30,-0.3,1760.5879099382325,1903.4263301671099,1625.21447584654,56,0.9464285714285714,0.6147,ranges
42,Under-0.35,-0.35,1732.639889025958,1869.4678040732854,1605.826523731989,56,0.9285714285714286,0.6147,ranges
42,Under-0.40,-0.4,1729.1777263484848,1899.6229018601862,1586.669859667594,56,0.9285714285714286,0.6147,ranges
42,Under-0.45,-0.45,1658.0493025164512,1832.4461960797478,1558.3625020473617,56,0.9107142857142857,0.6147,ranges
42,Under-0.50,-0.5,1729.177726348486,1895.8270735673327,1539.7720587453719,56,0.9107142857142857,0.6147,ranges
43,Over-0.50,0.5,928.2852486731317,979.7960777958643,862.0658543042347,51,1.0,0.2183,ranges
43,Over-0.45,0.45,872.4740093918683,933.8722631473305,815.1124378604982,51,1.0,0.2183,ranges
43,Over-0.40,0.4,853.4873021616576,899.0474961426371,783.148289105357,51,1.0,0.2183,ranges
43,Over-0.35,0.35,818.3797445992483,875.971244960684,760.0004790355695,51,1.0,0.2183,ranges
43,Over-0.30,0.3,789.4392347402736,828.2604552895475,737.5368575396196,51,1.0,0.2183,ranges
43,Over-0.25,0.25,763.0468743195427,811.8581755469017,725.8290096089735,51,1.0,0.2183,ranges
43,Over-0.20,0.2,730.1975129200787,776.9074752541673,682.190034853669,51,1.0,0.2183,ranges
43,Over-0.15,0.15,707.1988342147387,734.592308678754,652.8215808933464,51,1.0,0.2183,ranges
43,Over-0.10,0.1,670.0192627400498,722.9312032667161,624.7174463219836,51,1.0,0.2183,ranges
43,Over-0.05,0.05,642.4585248415576,676.7537451012877,605.0410223745463,51,1.0,0.2183,ranges
43,True-0.00,0.0,613.5720274707423,645.0337635081303,573.2321945765318,51,1.0,0.2183,ranges
43,Under-0.05,-0.05,591.8741696884696,625.9682566890529,552.9608815484366,51,0.9803921568627451,0.2183,ranges
43,Under-0.10,-0.1,589.5111658679606,628.4773955615888,543.0956526045474,51,0.9803921568627451,0.2183,ranges
43,Under-0.15,-0.15,578.9938529615187,608.6825463073269,538.7677891354629,51,0.9607843137254902,0.2183,ranges
43,Under-0.20,-0.2,566.3938366218517,603.8320288270279,529.1557754021743,51,0.9411764705882353,0.2183,ranges
43,Under-0.25,-0.25,558.5187893733747,596.6286309776273,520.7558218450071,51,0.9411764705882353,0.2183,ranges
43,Under-0.30,-0.3,542.010438353938,580.1531154697408,514.5434793589214,51,0.9411764705882353,0.2183,ranges
43,Under-0.35,-0.35,515.5736992160413,554.0680207956217,496.3475859053879,51,0.9411764705882353,0.2183,ranges
43,Under-0.40,-0.4,520.7558218450072,558.5187893733746,486.5182720686411,51,0.9411764705882353,0.2183,ranges
43,Under-0.45,-0.45,524.9389971259441,565.2620679177351,496.34758590538814,51,0.9019607843137255,0.2183,ranges
43,Under-0.50,-0.5,545.2726039098156,580.153115469741,500.3346924628444,51,0.8823529411764706,0.2183,ranges
44,Over-0.50,0.5,1648.1298030113744,1806.9681639378584,1488.2947349035294,40,1.0,0.1512,ranges
44,Over-0.45,0.45,1596.2194539161392,1743.0680242919216,1455.90658797916,40,1.0,0.1512,ranges
44,Over-0.40,0.4,1561.482658183051,1732.6398890259582,1435.6639009504904,40,1.0,0.1512,ranges
44,Over-0.35,0.35,1488.2947349035294,1625.2144758465404,1333.2505596051237,40,1.0,0.1512,ranges
44,Over-0.30,0.3,1458.8216067039468,1555.248580610641,1322.6260473955722,40,1.0,0.1512,ranges
44,Over-0.25,0.25,1349.3475648695826,1503.2538490632373,1220.9279560680316,40,1.0,0.1512,ranges
44,Over-0.20,0.2,1306.847815750792,1415.7026649307797,1196.7495690001087,40,1.0,0.1512,ranges
44,Over-0.15,0.15,1265.6866607216082,1365.638917383036,1149.8197474572341,40,1.0,0.1512,ranges
44,Over-0.10,0.1,1201.546634717388,1335.9199962147059,1087.1934815309905,40,1.0,0.1512,ranges
44,Over-0.05,0.05,1152.12191857291,1268.2208207743029,1042.4725962434718,40,1.0,0.1512,ranges
44,True-0.00,0.0,1098.121055903525,1218.488296662661,991.6256491459385,40,1.0,0.1512,ranges
44,Under-0.05,-0.05,1078.5297683711078,1208.77831102506,985.6931173925113,40,0.975,0.1512,ranges
44,Under-0.10,-0.1,1063.5340669074972,1189.589856234401,981.7578272218437,40,0.975,0.1512,ranges
44,Under-0.15,-0.15,1098.121055903525,1199.14570308681,987.6666738815172,40,0.975,0.1512,ranges
44,Under-0.20,-0.2,1138.3777113194146,1206.3629290519957,1038.3106191648053,40,0.975,0.1512,ranges
44,Under-0.25,-0.25,1122.5498938475284,1225.821938729933,1034.1652584012945,40,0.95,0.1512,ranges
44,Under-0.30,-0.3,1095.9267893630997,1203.9523734974891,1011.6598395835953,40,0.9,0.1512,ranges
44,Under-0.35,-0.35,1145.229196635311,1253.0916148084043,1065.6634766821892,40,0.875,0.1512,ranges
44,Under-0.40,-0.4,1140.6569731702598,1268.220820774303,1042.472596243472,40,0.85,0.1512,ranges
44,Under-0.45,-0.45,1201.5466347173885,1306.8478157507925,1104.7302509139224,40,0.8,0.1512,ranges
44,Under-0.50,-0.5,1118.0682154372835,1240.621904166936,1023.8741181723392,40,0.8,0.1512,ranges
45,Over-0.50,0.5,4365.525633509938,4776.688877348319,3934.2812166303606,47,1.0,0.6697,ranges
45,Over-0.45,0.45,4270.52342574536,4682.0947352406065,3918.573956503179,47,1.0,0.6697,ranges
45,Over-0.40,0.4,4144.297950272941,4507.496061864087,3825.6385739017305,47,1.0,0.6697,ranges
45,Over-0.35,0.35,3973.825374434415,4444.824573997599,3588.4451402981977,47,1.0,0.6697,ranges
45,Over-0.30,0.3,3887.3473153103787,4219.578332089777,3517.382130279519,47,1.0,0.6697,ranges
45,Over-0.25,0.25,3675.6184358449896,4062.2272273703343,3392.9963144148082,47,1.0,0.6697,ranges
45,Over-0.20,0.2,3588.4451402981977,3981.781774571026,3246.9269628318407,47,1.0,0.6697,ranges
45,Over-0.15,0.15,3461.5463104498976,3757.3863671951112,3144.660071098332,47,1.0,0.6697,ranges
45,Over-0.10,0.1,3319.1582092546478,3712.562728195038,2991.2782317568985,47,1.0,0.6697,ranges
45,Over-0.05,0.05,3182.627135394481,3482.380110585402,2891.274469925638,47,1.0,0.6697,ranges
45,True-0.00,0.0,2920.335182060369,3286.1287468007104,2712.012549134081,47,1.0,0.6697,ranges
45,Under-0.05,-0.05,2949.687988563359,3325.8038336445484,2706.59340307383,47,1.0,0.6697,ranges
45,Under-0.10,-0.1,2973.38251364138,3240.4389502803688,2722.88341365017,47,1.0,0.6697,ranges
45,Under-0.15,-0.15,3003.268508275987,3319.1582092546478,2733.7978530735204,47,1.0,0.6697,ranges
45,Under-0.20,-0.2,2943.7939192135354,3292.70823954295,2695.7875749441905,47,0.9787234042553191,0.6697,ranges
45,Under-0.25,-0.25,2979.335825326883,3399.789777588407,2717.4425454180832,47,0.9574468085106383,0.6697,ranges
45,Under-0.30,-0.3,2879.7313194242906,3208.1928354841116,2652.9939563499142,47,0.9574468085106383,0.6697,ranges
45,Under-0.35,-0.35,3003.268508275988,3221.0525951733375,2626.593598564183,47,0.9361702127659575,0.6697,ranges
45,Under-0.40,-0.4,3063.944685099411,3454.6294453134765,2652.993956349914,47,0.9361702127659575,0.6697,ranges
45,Under-0.45,-0.45,2985.301056743491,3286.1287468007104,2701.1850855564026,47,0.9361702127659575,0.6697,ranges
45,Under-0.50,-0.5,2997.267374280604,3420.2518874019315,2717.4425454180837,47,0.9361702127659575,0.6697,ranges
46,Over-0.30,0.3,1527.501801725633,1641.549794589551,1452.9973940475668,68,1.0,0.7795,ranges
46,Over-0.25,0.25,1479.3908145774708,1552.1408814146978,1401.6147862973141,68,1.0,0.7795,ranges
46,Over-0.20,0.2,1415.7026649307797,1500.2500457894248,1343.9604173739258,68,1.0,0.7795,ranges
46,Over-0.15,0.15,1368.373202019384,1455.90658797916,1291.2578100934884,68,1.0,0.7795,ranges
46,Over-0.10,0.1,1301.6303446402183,1390.4454878463782,1240.6219041669356,68,1.0,0.7795,ranges
46,Over-0.05,0.05,1250.5876859494865,1327.927677939754,1184.8405268683293,68,1.0,0.7795,ranges
46,True-0.00,0.0,1201.546634717388,1265.6866607216082,1131.5672159216695,68,1.0,0.7795,ranges
46,Under-0.05,-0.05,1194.358222870819,1260.633521780898,1122.5498938475287,68,1.0,0.7795,ranges
46,Under-0.10,-0.1,1201.546634717388,1263.1575644299423,1133.8328417866805,68,1.0,0.7795,ranges
46,Under-0.15,-0.15,1203.952373497489,1265.6866607216082,1131.5672159216695,68,1.0,0.7795,ranges
46,Under-0.20,-0.2,1182.4729773983784,1245.5948282930437,1113.604429720705,68,1.0,0.7795,ranges
46,Under-0.25,-0.25,1199.1457030868103,1263.1575644299423,1138.3777113194149,68,1.0,0.7795,ranges
46,Under-0.30,-0.3,1199.14570308681,1273.3043727377794,1129.3061172324212,68,0.9852941176470589,0.7795,ranges
46,Under-0.35,-0.35,1191.9716551316433,1270.760054726703,1127.0495366727275,68,0.9852941176470589,0.7795,ranges
46,Under-0.40,-0.4,1206.3629290519953,1280.967933018108,1145.2291966353105,68,0.9558823529411765,0.7795,ranges
46,Under-0.45,-0.45,1220.927956068031,1301.6303446402178,1142.940798563182,68,0.9411764705882353,0.7795,ranges
46,Under-0.50,-0.5,1225.8219387299325,1301.6303446402178,1147.5221765420754,68,0.9411764705882353,0.7795,ranges
47,Over-0.50,0.5,2086.868870842994,2215.926931760328,1941.8819768271796,67,1.0,0.5061,ranges
47,Over-0.45,0.45,2005.0335510493398,2159.049751525075,1892.0388301021935,67,1.0,0.5061,ranges
47,Over-0.40,0.4,1926.4073545788144,2053.741382852041,1821.4833440659354,67,1.0,0.5061,ranges
47,Over-0.35,0.35,1888.2581563087517,1997.0286368563977,1760.587909938233,67,1.0,0.5061,ranges
47,Over-0.30,0.3,1803.3574784306215,1930.2644107639635,1688.1674518537516,67,1.0,0.5061,ranges
47,Over-0.25,0.25,1718.8326916292704,1839.791395989295,1621.966970732057,67,1.0,0.5061,ranges
47,Over-0.20,0.2,1674.7146499218313,1778.2838910603293,1549.0393920262497,67,1.0,0.5061,ranges
47,Over-0.15,0.15,1593.0298866821129,1711.970408351601,1506.2636665572347,67,1.0,0.5061,ranges
47,Over-0.10,0.1,1524.449546169699,1599.415407307278,1432.7951559754106,67,1.0,0.5061,ranges
47,Over-0.05,0.05,1447.1964340307954,1530.5601685129916,1354.756306273633,67,1.0,0.5061,ranges
47,True-0.00,0.0,1387.6670983474569,1479.3908145774708,1301.6303446402183,67,1.0,0.5061,ranges
47,Under-0.05,-0.05,1387.6670983474569,1488.2947349035296,1306.847815750792,67,0.9850746268656716,0.5061,ranges
47,Under-0.10,-0.1,1346.6512972795194,1461.742461884334,1263.1575644299426,67,0.9850746268656716,0.5061,ranges
47,Under-0.15,-0.15,1365.638917383036,1467.6017283783767,1270.760054726703,67,0.9701492537313433,0.5061,ranges
47,Under-0.20,-0.2,1404.4211018815156,1503.253849063237,1301.6303446402178,67,0.9701492537313433,0.5061,ranges
47,Under-0.25,-0.25,1371.1129612452232,1473.4844812284202,1283.5326892610083,67,0.9701492537313433,0.5061,ranges
47,Under-0.30,-0.3,1393.2294402416276,1479.3908145774706,1306.8478157507916,67,0.9701492537313433,0.5061,ranges
47,Under-0.35,-0.35,1415.7026649307797,1515.3293248977536,1317.3455831294175,67,0.9701492537313433,0.5061,ranges
47,Under-0.40,-0.4,1441.4186338195736,1570.8806597401674,1341.2749143871201,67,0.9701492537313433,0.5061,ranges
47,Under-0.45,-0.45,1438.5383897317909,1564.6090615008293,1335.9199962147059,67,0.9552238805970149,0.5061,ranges
47,Under-0.50,-0.5,1452.9973940475672,1574.0258797531528,1338.5947775749478,67,0.9402985074626866,0.5061,ranges
48,Over-0.50,0.5,11043.382848735964,13488.68806890803,10235.108404549444,44,1.0,0.6077,ranges
48,Over-0.45,0.45,11471.150276264467,13354.460024314503,9932.585435798717,44,1.0,0.6077,ranges
48,Over-0.40,0.4,10911.641111853904,12576.681348206765,9619.74358532768,44,1.0,0.6077,ranges
48,Over-0.35,0.35,10255.601156554148,12011.203175451334,9041.376308854708,44,1.0,0.6077,ranges
48,Over-0.30,0.3,9774.91304471522,11425.352751525867,8634.854046520797,44,1.0,0.6077,ranges
48,Over-0.25,0.25,9774.91304471522,11311.65727937956,8933.517454819828,44,1.0,0.6077,ranges
48,Over-0.20,0.2,9562.192195517502,10889.837460185316,8263.121390569977,44,1.0,0.6077,ranges
48,Over-0.15,0.15,8951.404159141392,10153.546065477614,7491.676524213504,44,1.0,0.6077,ranges
48,Over-0.10,0.1,8497.7821740489,9735.887592933866,7270.242208772567,44,1.0,0.6077,ranges
48,Over-0.05,0.05,7923.2241136803705,9150.537397138567,6860.523883027593,44,1.0,0.6077,ranges
48,True-0.00,0.0,7813.060901757654,9132.252784591044,6738.127089620495,44,1.0,0.6077,ranges
48,Under-0.05,-0.05,7970.911145084508,9716.433333067263,6901.814904607274,44,1.0,0.6077,ranges
48,Under-0.10,-0.1,8279.665826715525,9205.611185026053,7126.267513682969,44,1.0,0.6077,ranges
48,Under-0.15,-0.15,7844.378871339348,9429.241039502363,6943.3544419697355,44,0.9772727272727273,0.6077,ranges
48,Under-0.20,-0.2,8051.028185734982,9316.755163658092,6888.023691487395,44,0.9772727272727273,0.6077,ranges
48,Under-0.25,-0.25,8018.8851875502205,9485.992244203426,6738.127089620497,44,0.9318181818181818,0.6077,ranges
48,Under-0.30,-0.3,7226.747022059935,8296.243388160117,6538.965719715943,44,0.9318181818181818,0.6077,ranges
48,Under-0.35,-0.35,7387.513479378193,8791.70452333363,6257.461587617623,44,0.8636363636363636,0.6077,ranges
48,Under-0.40,-0.4,7313.999177343813,8379.630400846318,6158.129048571254,44,0.8636363636363636,0.6077,ranges
48,Under-0.45,-0.45,7226.747022059937,8296.24338816012,5846.059268924935,44,0.8409090909090909,0.6077,ranges
48,Under-0.50,-0.5,6985.143990841947,8067.147968493707,5822.719408706559,44,0.8181818181818182,0.6077,ranges
49,Over-0.50,0.5,5164.226863559548,5707.4104234778115,4682.0947352406065,40,1.0,0.4456,ranges
49,Over-0.45,0.45,5061.958195377155,5673.265084865124,4498.489178937583,40,1.0,0.4456,ranges
49,Over-0.40,0.4,4853.73835628569,5429.029584583587,4348.096669248923,40,1.0,0.4456,ranges
49,Over-0.35,0.35,4786.252772199069,5342.847786158859,4270.52342574536,40,1.0,0.4456,ranges
49,Over-0.30,0.3,4534.625056724261,4941.905587764828,4078.510309038375,40,1.0,0.4456,ranges
49,Over-0.25,0.25,4219.578332089777,4672.738969078572,3942.1584413848514,40,1.0,0.4456,ranges
49,Over-0.20,0.2,4313.447213587398,4691.469233534075,3856.3695154386796,40,1.0,0.4456,ranges
49,Over-0.15,0.15,4037.924415077449,4489.500293573133,3588.4451402981977,40,1.0,0.4456,ranges
49,Over-0.10,0.1,3697.7406589785046,4160.910005237846,3433.9616672076017,40,1.0,0.4456,ranges
49,Over-0.05,0.05,3646.327877766501,3942.1584413848514,3305.9067718190963,40,1.0,0.4456,ranges
49,True-0.00,0.0,3339.1350267078687,3787.569046126079,3094.7409361701984,40,1.0,0.4456,ranges
49,Under-0.05,-0.05,3631.770245169481,4062.2272273703343,3259.94198487437,40,0.95,0.4456,ranges
49,Under-0.10,-0.1,3552.7359614771876,3902.929406184263,3221.0525951733366,40,0.95,0.4456,ranges
49,Under-0.15,-0.15,3631.7702451694818,4046.0091544257016,3188.9993970287687,40,0.9,0.4456,ranges
49,Under-0.20,-0.2,3482.3801105854022,3864.0907452483375,3100.9372319022063,40,0.9,0.4456,ranges
49,Under-0.25,-0.25,3454.6294453134765,3772.4475210033484,3063.9446850994113,40,0.9,0.4456,ranges
49,Under-0.30,-0.3,3433.9616672076027,3810.3650596499183,3070.079320523489,40,0.875,0.4456,ranges
49,Under-0.35,-0.35,3475.4216153297007,3926.4197321538895,3113.367066908568,40,0.875,0.4456,ranges
49,Under-0.40,-0.4,3214.616284807976,3617.270732597305,2834.0177309788187,40,0.875,0.4456,ranges
49,Under-0.45,-0.45,3339.1350267078697,3802.7511845564077,2937.911627398701,40,0.825,0.4456,ranges
49,Under-0.50,-0.5,3489.352538152527,3871.827434517878,3003.2685082759895,40,0.775,0.4456,ranges
50,Over-0.50,0.5,3817.9941792574928,4236.492141864677,3345.8206487167317,27,1.0,0.2437,ranges
50,Over-0.45,0.45,3639.041781926165,4270.52342574536,3253.4279656934377,27,1.0,0.2437,ranges
50,Over-0.40,0.4,3602.8291080110416,4228.026779229384,3253.4279656934377,27,1.0,0.2437,ranges
50,Over-0.35,0.35,3440.8371512824397,3950.0514379325587,3039.52848104706,27,1.0,0.2437,ranges
50,Over-0.30,0.3,3292.70823954295,3825.6385739017305,2985.30105674349,27,1.0,0.2437,ranges
50,Over-0.25,0.25,3292.70823954295,3833.2982741663336,2902.8638901336767,27,1.0,0.2437,ranges
50,Over-0.20,0.2,3094.7409361701984,3545.636881093175,2739.271467931291,27,1.0,0.2437,ranges
50,Over-0.15,0.15,2932.0410895849773,3319.1582092546478,2616.107162381981,27,1.0,0.2437,ranges
50,Over-0.10,0.1,2800.2093931399713,3227.5017923306095,2488.5056667009835,27,1.0,0.2437,ranges
50,Over-0.05,0.05,2679.659668810841,3045.6142303045435,2478.5705340344084,27,1.0,0.2437,ranges
50,True-0.00,0.0,2616.107162381981,2937.9116273987006,2329.5515839345203,27,1.0,0.2437,ranges
50,Under-0.05,-0.05,2595.2597213004997,2937.9116273987006,2376.616401294871,27,1.0,0.2437,ranges
50,Under-0.10,-0.1,2543.8650474611945,2902.8638901336767,2297.1618798009767,27,1.0,0.2437,ranges
50,Under-0.15,-0.15,2554.061907459872,2862.502945482438,2247.171232970607,27,0.9629629629629629,0.2437,ranges
50,Under-0.20,-0.2,2458.8191056840787,2794.614012061975,2154.735536253984,27,0.9629629629629629,0.2437,ranges
50,Under-0.25,-0.25,2574.5784109516885,2914.4997655164716,2260.6961470232172,27,0.9259259259259259,0.2437,ranges
50,Under-0.30,-0.3,2579.733236363096,2955.5938590291785,2256.178821827772,27,0.9259259259259259,0.2437,ranges
50,Under-0.35,-0.35,2367.127976349583,2728.335175598176,2116.293469033689,27,0.8888888888888888,0.2437,ranges
50,Under-0.40,-0.4,2419.7871849278067,2817.0628446330584,2103.6324631234156,27,0.8888888888888888,0.2437,ranges
50,Under-0.45,-0.45,2429.4866896935614,2862.5029454824385,2001.0270910968225,27,0.8888888888888888,0.2437,ranges
50,Under-0.50,-0.5,2202.669855466198,2610.879654556939,1869.4678040732872,27,0.8518518518518519,0.2437,ranges
51,Over-0.30,0.3,2658.3057855038987,2902.8638901336767,2503.483085763558,52,1.0,0.7946,ranges
51,Over-0.25,0.25,2626.5935985641822,2879.7313194242906,2414.9519638688053,52,1.0,0.7946,ranges
51,Over-0.20,0.2,2533.708897499168,2739.271467931291,2352.966319784717,52,1.0,0.7946,ranges
51,Over-0.15,0.15,2414.9519638688053,2595.2597213004997,2229.2637976204805,52,1.0,0.7946,ranges
