sim,set,variable,eff,occ
18,ranges,Over-0.14,5.937093709370937,0.494
18,ranges,Over-0.12,5.891089108910892,0.494
18,ranges,Over-0.1,5.859085908590861,0.494
18,ranges,Over-0.08,5.809080908090809,0.494
18,ranges,Over-0.06,5.759075907590758,0.494
18,ranges,Over-0.04,5.70907090709071,0.494
18,ranges,Over-0.02,5.6310631063106324,0.494
18,ranges,True-0.0,5.547054705470547,0.494
18,ranges,Under-0.02,5.53105310531053,0.494
18,ranges,Under-0.04,5.535053505350536,0.494
18,ranges,Under-0.06,5.547054705470547,0.494
18,ranges,Under-0.08,5.527052705270528,0.494
18,ranges,Under-0.1,5.515051505150515,0.494
18,ranges,Under-0.12,5.485048504850485,0.494
18,ranges,Under-0.14,5.465046504650466,0.494
18,ranges,Under-0.16,5.459045904590458,0.494
18,ranges,Under-0.18,5.535053505350536,0.494
18,ranges,Under-0.2,5.53105310531053,0.494
18,ranges,Under-0.22,5.513051305130514,0.494
18,ranges,Under-0.24,5.551055105510551,0.494
18,ranges,Under-0.26,5.571057105710571,0.494
18,ranges,Under-0.28,5.653065306530653,0.494
18,ranges,Under-0.3,5.7810781078107825,0.494
19,ranges,Over-0.3,6.223122312231224,0.7114
19,ranges,Over-0.28,6.221122112211221,0.7114
19,ranges,Over-0.26,6.205120512051205,0.7114
19,ranges,Over-0.24,6.187118711871186,0.7114
19,ranges,Over-0.22,6.18111811181118,0.7114
19,ranges,Over-0.2,6.16111611161116,0.7114
19,ranges,Over-0.18,6.1231123112311225,0.7114
19,ranges,Over-0.16,6.121112111211123,0.7114
19,ranges,Over-0.14,6.099109910991098,0.7114
19,ranges,Over-0.12,6.075107510751074,0.7114
19,ranges,Over-0.1,6.0651065106510655,0.7114
19,ranges,Over-0.08,6.04910491049105,0.7114
19,ranges,Over-0.06,6.00910091009101,0.7114
19,ranges,Over-0.04,5.997099709970996,0.7114
19,ranges,Over-0.02,5.949094909490948,0.7114
19,ranges,True-0.0,5.933093309330933,0.7114
19,ranges,Under-0.02,5.9430943094309425,0.7114
19,ranges,Under-0.04,5.935093509350935,0.7114
19,ranges,Under-0.06,5.933093309330933,0.7114
19,ranges,Under-0.08,5.94109410941094,0.7114
19,ranges,Under-0.1,5.995099509950994,0.7114
19,ranges,Under-0.12,6.0471047104710465,0.7114
19,ranges,Under-0.14,6.037103710371037,0.7114
19,ranges,Under-0.16,6.021102110211021,0.7114
19,ranges,Under-0.18,6.017101710171017,0.7114
19,ranges,Under-0.2,6.035103510351034,0.7114
19,ranges,Under-0.22,6.019101910191019,0.7114
19,ranges,Under-0.24,6.00910091009101,0.7114
19,ranges,Under-0.26,6.037103710371037,0.7114
19,ranges,Under-0.28,6.059105910591057,0.7114
19,ranges,Under-0.3,6.033103310331034,0.7114
20,ranges,Over-0.3,6.869186918691869,0.8687
20,ranges,Over-0.28,6.88118811881188,0.8687
20,ranges,Over-0.26,6.869186918691869,0.8687
20,ranges,Over-0.24,6.877187718771879,0.8687
20,ranges,Over-0.22,6.871187118711873,0.8687
20,ranges,Over-0.2,6.875187518751875,0.8687
20,ranges,Over-0.18,6.873187318731873,0.8687
20,ranges,Over-0.16,6.865186518651865,0.8687
20,ranges,Over-0.14,6.863186318631864,0.8687
20,ranges,Over-0.12,6.85118511851185,0.8687
20,ranges,Over-0.1,6.8431843184318435,0.8687
20,ranges,Over-0.08,6.8271827182718265,0.8687
20,ranges,Over-0.06,6.821182118211821,0.8687
20,ranges,Over-0.04,6.791179117911791,0.8687
20,ranges,Over-0.02,6.779177917791779,0.8687
20,ranges,True-0.0,6.751175117511751,0.8687
20,ranges,Under-0.02,6.7371737173717365,0.8687
20,ranges,Under-0.04,6.735173517351735,0.8687
20,ranges,Under-0.06,6.745174517451744,0.8687
20,ranges,Under-0.08,6.75917591759176,0.8687
20,ranges,Under-0.1,6.755175517551756,0.8687
20,ranges,Under-0.12,6.767176717671768,0.8687
20,ranges,Under-0.14,6.775177517751776,0.8687
20,ranges,Under-0.16,6.775177517751776,0.8687
20,ranges,Under-0.18,6.775177517751776,0.8687
20,ranges,Under-0.2,6.75917591759176,0.8687
20,ranges,Under-0.22,6.743174317431745,0.8687
20,ranges,Under-0.24,6.721172117211722,0.8687
20,ranges,Under-0.26,6.6911691169116905,0.8687
20,ranges,Under-0.28,6.589158915891588,0.8687
20,ranges,Under-0.3,6.595159515951593,0.8687
21,ranges,Over-0.3,5.543054305430544,0.9154
21,ranges,Over-0.28,5.543054305430544,0.9154
21,ranges,Over-0.26,5.5390539053905385,0.9154
21,ranges,Over-0.24,5.535053505350536,0.9154
21,ranges,Over-0.22,5.5410541054105416,0.9154
21,ranges,Over-0.2,5.527052705270528,0.9154
21,ranges,Over-0.18,5.521052105210522,0.9154
21,ranges,Over-0.16,5.525052505250525,0.9154
21,ranges,Over-0.14,5.521052105210522,0.9154
21,ranges,Over-0.12,5.515051505150515,0.9154
21,ranges,Over-0.1,5.527052705270528,0.9154
21,ranges,Over-0.08,5.515051505150515,0.9154
21,ranges,Over-0.06,5.499049904990498,0.9154
21,ranges,Over-0.04,5.503050305030504,0.9154
21,ranges,Over-0.02,5.483048304830483,0.9154
21,ranges,True-0.0,5.453045304530453,0.9154
21,ranges,Under-0.02,5.46104610461046,0.9154
21,ranges,Under-0.04,5.451045104510451,0.9154
21,ranges,Under-0.06,5.437043704370437,0.9154
21,ranges,Under-0.08,5.423042304230423,0.9154
21,ranges,Under-0.1,5.403040304030402,0.9154
21,ranges,Under-0.12,5.413041304130413,0.9154
21,ranges,Under-0.14,5.395039503950394,0.9154
21,ranges,Under-0.16,5.399039903990399,0.9154
21,ranges,Under-0.18,5.403040304030402,0.9154
21,ranges,Under-0.2,5.3890389038903885,0.9154
21,ranges,Under-0.22,5.381038103810381,0.9154
21,ranges,Under-0.24,5.3630363036303645,0.9154
21,ranges,Under-0.26,5.3590359035903585,0.9154
21,ranges,Under-0.28,5.399039903990399,0.9154
21,ranges,Under-0.3,5.405040504050405,0.9154
22,ranges,Over-0.3,5.501050105010501,0.7362
22,ranges,Over-0.28,5.4950495049504955,0.7362
22,ranges,Over-0.26,5.49104910491049,0.7362
22,ranges,Over-0.24,5.483048304830483,0.7362
22,ranges,Over-0.22,5.4810481048104815,0.7362
22,ranges,Over-0.2,5.485048504850485,0.7362
22,ranges,Over-0.18,5.471047104710472,0.7362
22,ranges,Over-0.16,5.457045704570458,0.7362
22,ranges,Over-0.14,5.457045704570458,0.7362
22,ranges,Over-0.12,5.435043504350434,0.7362
22,ranges,Over-0.1,5.40904090409041,0.7362
22,ranges,Over-0.08,5.381038103810381,0.7362
22,ranges,Over-0.06,5.34103410341034,0.7362
22,ranges,Over-0.04,5.309030903090308,0.7362
22,ranges,Over-0.02,5.265026502650265,0.7362
22,ranges,True-0.0,5.245024502450244,0.7362
22,ranges,Under-0.02,5.247024702470247,0.7362
22,ranges,Under-0.04,5.267026702670268,0.7362
22,ranges,Under-0.06,5.289028902890289,0.7362
22,ranges,Under-0.08,5.3010301030103,0.7362
22,ranges,Under-0.1,5.34103410341034,0.7362
22,ranges,Under-0.12,5.331033103310332,0.7362
22,ranges,Under-0.14,5.321032103210321,0.7362
22,ranges,Under-0.16,5.2990299029903,0.7362
22,ranges,Under-0.18,5.317031703170317,0.7362
22,ranges,Under-0.2,5.335033503350335,0.7362
22,ranges,Under-0.22,5.3590359035903585,0.7362
22,ranges,Under-0.24,5.393039303930394,0.7362
22,ranges,Under-0.26,5.41104110411041,0.7362
22,ranges,Under-0.28,5.395039503950394,0.7362
22,ranges,Under-0.3,5.401040104010402,0.7362
23,ranges,Over-0.3,4.824982498249826,0.6546
23,ranges,Over-0.28,4.81898189818982,0.6546
23,ranges,Over-0.26,4.810981098109811,0.6546
23,ranges,Over-0.24,4.792979297929793,0.6546
23,ranges,Over-0.22,4.784978497849783,0.6546
23,ranges,Over-0.2,4.762976297629763,0.6546
23,ranges,Over-0.18,4.714971497149714,0.6546
23,ranges,Over-0.16,4.694969496949694,0.6546
23,ranges,Over-0.14,4.682968296829682,0.6546
23,ranges,Over-0.12,4.660966096609661,0.6546
23,ranges,Over-0.1,4.618961896189619,0.6546
23,ranges,Over-0.08,4.604960496049605,0.6546
23,ranges,Over-0.06,4.556955695569558,0.6546
23,ranges,Over-0.04,4.512951295129513,0.6546
23,ranges,Over-0.02,4.466946694669467,0.6546
23,ranges,True-0.0,4.388938893889389,0.6546
23,ranges,Under-0.02,4.4009400940094014,0.6546
23,ranges,Under-0.04,4.388938893889389,0.6546
23,ranges,Under-0.06,4.374937493749375,0.6546
23,ranges,Under-0.08,4.378937893789379,0.6546
23,ranges,Under-0.1,4.394939493949394,0.6546
23,ranges,Under-0.12,4.404940494049406,0.6546
23,ranges,Under-0.14,4.420942094209421,0.6546
23,ranges,Under-0.16,4.436943694369438,0.6546
23,ranges,Under-0.18,4.4609460946094615,0.6546
23,ranges,Under-0.2,4.470947094709471,0.6546
23,ranges,Under-0.22,4.490949094909491,0.6546
23,ranges,Under-0.24,4.472947294729473,0.6546
23,ranges,Under-0.26,4.4889488948894885,0.6546
23,ranges,Under-0.28,4.51095109510951,0.6546
23,ranges,Under-0.3,4.530953095309531,0.6546
25,ranges,Over-0.3,6.00910091009101,0.6427
25,ranges,Over-0.28,5.9870987098709865,0.6427
25,ranges,Over-0.26,5.965096509650964,0.6427
25,ranges,Over-0.24,5.947094709470948,0.6427
25,ranges,Over-0.22,5.923092309230924,0.6427
25,ranges,Over-0.2,5.907090709070907,0.6427
25,ranges,Over-0.18,5.891089108910892,0.6427
25,ranges,Over-0.16,5.86108610861086,0.6427
25,ranges,Over-0.14,5.851085108510851,0.6427
25,ranges,Over-0.12,5.809080908090809,0.6427
25,ranges,Over-0.1,5.793079307930793,0.6427
25,ranges,Over-0.08,5.767076707670766,0.6427
25,ranges,Over-0.06,5.729072907290728,0.6427
25,ranges,Over-0.04,5.691069106910691,0.6427
25,ranges,Over-0.02,5.663066306630665,0.6427
25,ranges,True-0.0,5.6310631063106324,0.6427
25,ranges,Under-0.02,5.633063306330632,0.6427
25,ranges,Under-0.04,5.653065306530653,0.6427
25,ranges,Under-0.06,5.671067106710673,0.6427
25,ranges,Under-0.08,5.697069706970696,0.6427
25,ranges,Under-0.1,5.719071907190719,0.6427
25,ranges,Under-0.12,5.733073307330734,0.6427
25,ranges,Under-0.14,5.735073507350734,0.6427
25,ranges,Under-0.16,5.759075907590758,0.6427
25,ranges,Under-0.18,5.755075507550755,0.6427
25,ranges,Under-0.2,5.743074307430741,0.6427
25,ranges,Under-0.22,5.757075707570758,0.6427
25,ranges,Under-0.24,5.779077907790779,0.6427
25,ranges,Under-0.26,5.7950795079507955,0.6427
25,ranges,Under-0.28,5.787078707870788,0.6427
25,ranges,Under-0.3,5.843084308430844,0.6427
26,ranges,Over-0.3,5.5230523052305225,0.8161
26,ranges,Over-0.28,5.521052105210522,0.8161
26,ranges,Over-0.26,5.519051905190519,0.8161
26,ranges,Over-0.24,5.507050705070506,0.8161
26,ranges,Over-0.22,5.509050905090509,0.8161
26,ranges,Over-0.2,5.507050705070506,0.8161
26,ranges,Over-0.18,5.499049904990498,0.8161
26,ranges,Over-0.16,5.4930493049304925,0.8161
26,ranges,Over-0.14,5.483048304830483,0.8161
26,ranges,Over-0.12,5.465046504650466,0.8161
26,ranges,Over-0.1,5.441044104410442,0.8161
26,ranges,Over-0.08,5.417041704170417,0.8161
26,ranges,Over-0.06,5.399039903990399,0.8161
26,ranges,Over-0.04,5.383038303830383,0.8161
26,ranges,Over-0.02,5.371037103710372,0.8161
26,ranges,True-0.0,5.327032703270326,0.8161
26,ranges,Under-0.02,5.335033503350335,0.8161
26,ranges,Under-0.04,5.355035503550356,0.8161
26,ranges,Under-0.06,5.3610361036103615,0.8161
26,ranges,Under-0.08,5.351035103510351,0.8161
26,ranges,Under-0.1,5.3890389038903885,0.8161
26,ranges,Under-0.12,5.4190419041904185,0.8161
26,ranges,Under-0.14,5.459045904590458,0.8161
26,ranges,Under-0.16,5.48904890489049,0.8161
26,ranges,Under-0.18,5.535053505350536,0.8161
26,ranges,Under-0.2,5.56105610561056,0.8161
26,ranges,Under-0.22,5.567056705670568,0.8161
26,ranges,Under-0.24,5.603060306030603,0.8161
26,ranges,Under-0.26,5.621062106210621,0.8161
26,ranges,Under-0.28,5.619061906190619,0.8161
26,ranges,Under-0.3,5.649064906490649,0.8161
27,ranges,Over-0.3,5.719071907190719,0.429
27,ranges,Over-0.28,5.699069906990699,0.429
27,ranges,Over-0.26,5.669066906690669,0.429
27,ranges,Over-0.24,5.659065906590659,0.429
27,ranges,Over-0.22,5.607060706070608,0.429
27,ranges,Over-0.2,5.603060306030603,0.429
27,ranges,Over-0.18,5.563056305630562,0.429
27,ranges,Over-0.16,5.5410541054105416,0.429
27,ranges,Over-0.14,5.487048704870487,0.429
27,ranges,Over-0.12,5.46104610461046,0.429
27,ranges,Over-0.1,5.379037903790378,0.429
27,ranges,Over-0.08,5.325032503250324,0.429
27,ranges,Over-0.06,5.249024902490249,0.429
27,ranges,Over-0.04,5.159015901590158,0.429
27,ranges,Over-0.02,5.0890089008900885,0.429
27,ranges,True-0.0,5.017001700170017,0.429
27,ranges,Under-0.02,5.013001300130013,0.429
27,ranges,Under-0.04,5.0150015001500154,0.429
27,ranges,Under-0.06,5.027002700270026,0.429
27,ranges,Under-0.08,5.067006700670067,0.429
27,ranges,Under-0.1,5.047004700470048,0.429
27,ranges,Under-0.12,5.023002300230024,0.429
27,ranges,Under-0.14,5.0450045004500454,0.429
27,ranges,Under-0.16,5.049004900490049,0.429
27,ranges,Under-0.18,5.107010701070108,0.429
27,ranges,Under-0.2,5.151015101510151,0.429
27,ranges,Under-0.22,5.219021902190219,0.429
27,ranges,Under-0.24,5.285028502850285,0.429
27,ranges,Under-0.26,5.403040304030402,0.429
27,ranges,Under-0.28,5.5370537053705355,0.429
27,ranges,Under-0.3,5.829082908290829,0.429
28,ranges,Over-0.3,6.779177917791779,0.1605
28,ranges,Over-0.28,6.705170517051705,0.1605
28,ranges,Over-0.26,6.615161516151616,0.1605
28,ranges,Over-0.24,6.5131513151315135,0.1605
28,ranges,Over-0.22,6.377137713771377,0.1605
28,ranges,Over-0.2,6.297129712971296,0.1605
28,ranges,Over-0.18,6.183118311831184,0.1605
28,ranges,Over-0.16,6.099109910991098,0.1605
28,ranges,Over-0.14,5.999099909990998,0.1605
28,ranges,Over-0.12,5.879087908790879,0.1605
28,ranges,Over-0.1,5.755075507550755,0.1605
28,ranges,Over-0.08,5.651065106510651,0.1605
28,ranges,Over-0.06,5.545054505450544,0.1605
28,ranges,Over-0.04,5.433043304330434,0.1605
28,ranges,Over-0.02,5.349034903490349,0.1605
28,ranges,True-0.0,5.2390239023902385,0.1605
28,ranges,Under-0.02,5.257025702570257,0.1605
28,ranges,Under-0.04,5.2110211021102115,0.1605
28,ranges,Under-0.06,5.163016301630163,0.1605
28,ranges,Under-0.08,5.149014901490149,0.1605
28,ranges,Under-0.1,5.155015501550155,0.1605
28,ranges,Under-0.12,5.227022702270228,0.1605
28,ranges,Under-0.14,5.243024302430244,0.1605
28,ranges,Under-0.16,5.2990299029903,0.1605
28,ranges,Under-0.18,5.243024302430244,0.1605
28,ranges,Under-0.2,5.167016701670166,0.1605
28,ranges,Under-0.22,5.171017101710172,0.1605
28,ranges,Under-0.24,5.257025702570257,0.1605
28,ranges,Under-0.26,6.0771077107710765,0.1605
28,ranges,Under-0.28,6.681168116811682,0.1605
28,ranges,Under-0.3,6.781178117811781,0.1605
29,ranges,Over-0.3,6.001100110011002,0.8435
29,ranges,Over-0.28,5.995099509950994,0.8435
29,ranges,Over-0.26,5.999099909990998,0.8435
29,ranges,Over-0.24,5.9870987098709865,0.8435
29,ranges,Over-0.22,5.989098909890989,0.8435
29,ranges,Over-0.2,5.977097709770978,0.8435
29,ranges,Over-0.18,5.96909690969097,0.8435
29,ranges,Over-0.16,5.963096309630965,0.8435
29,ranges,Over-0.14,5.951095109510952,0.8435
29,ranges,Over-0.12,5.935093509350935,0.8435
29,ranges,Over-0.1,5.9130913091309125,0.8435
29,ranges,Over-0.08,5.911091109110911,0.8435
29,ranges,Over-0.06,5.895089508950894,0.8435
29,ranges,Over-0.04,5.893089308930892,0.8435
29,ranges,Over-0.02,5.869086908690868,0.8435
29,ranges,True-0.0,5.8530853085308525,0.8435
29,ranges,Under-0.02,5.869086908690868,0.8435
29,ranges,Under-0.04,5.883088308830883,0.8435
29,ranges,Under-0.06,5.867086708670868,0.8435
29,ranges,Under-0.08,5.893089308930892,0.8435
29,ranges,Under-0.1,5.865086508650866,0.8435
29,ranges,Under-0.12,5.909090909090908,0.8435
29,ranges,Under-0.14,5.909090909090908,0.8435
29,ranges,Under-0.16,5.927092709270927,0.8435
29,ranges,Under-0.18,5.931093109310932,0.8435
29,ranges,Under-0.2,5.945094509450946,0.8435
29,ranges,Under-0.22,5.939093909390941,0.8435
29,ranges,Under-0.24,5.955095509550956,0.8435
29,ranges,Under-0.26,5.955095509550956,0.8435
29,ranges,Under-0.28,5.963096309630965,0.8435
29,ranges,Under-0.3,5.963096309630965,0.8435
30,ranges,Over-0.3,6.345134513451344,0.3721
30,ranges,Over-0.28,6.325132513251326,0.3721
30,ranges,Over-0.26,6.313131313131313,0.3721
30,ranges,Over-0.24,6.293129312931294,0.3721
30,ranges,Over-0.22,6.23912391239124,0.3721
30,ranges,Over-0.2,6.195119511951195,0.3721
30,ranges,Over-0.18,6.171117111711171,0.3721
30,ranges,Over-0.16,6.111111111111112,0.3721
30,ranges,Over-0.14,6.063106310631063,0.3721
30,ranges,Over-0.12,5.989098909890989,0.3721
30,ranges,Over-0.1,5.921092109210922,0.3721
30,ranges,Over-0.08,5.845084508450844,0.3721
30,ranges,Over-0.06,5.765076507650766,0.3721
30,ranges,Over-0.04,5.659065906590659,0.3721
30,ranges,Over-0.02,5.555055505550555,0.3721
30,ranges,True-0.0,5.473047304730474,0.3721
30,ranges,Under-0.02,5.501050105010501,0.3721
30,ranges,Under-0.04,5.533053305330533,0.3721
30,ranges,Under-0.06,5.557055705570557,0.3721
30,ranges,Under-0.08,5.595059505950594,0.3721
30,ranges,Under-0.1,5.6450645064506455,0.3721
30,ranges,Under-0.12,5.699069906990699,0.3721
30,ranges,Under-0.14,5.819081908190819,0.3721
30,ranges,Under-0.16,5.825082508250825,0.3721
30,ranges,Under-0.18,5.833083308330833,0.3721
30,ranges,Under-0.2,5.849084908490849,0.3721
30,ranges,Under-0.22,5.953095309530953,0.3721
30,ranges,Under-0.24,5.9130913091309125,0.3721
30,ranges,Under-0.26,6.037103710371037,0.3721
30,ranges,Under-0.28,6.277127712771278,0.3721
30,ranges,Under-0.3,6.535153515351534,0.3721
31,ranges,Over-0.3,5.473047304730474,0.3765
31,ranges,Over-0.28,5.429042904290428,0.3765
31,ranges,Over-0.26,5.36903690369037,0.3765
31,ranges,Over-0.24,5.327032703270326,0.3765
31,ranges,Over-0.22,5.275027502750276,0.3765
31,ranges,Over-0.2,5.235023502350236,0.3765
31,ranges,Over-0.18,5.19101910191019,0.3765
31,ranges,Over-0.16,5.125012501250126,0.3765
31,ranges,Over-0.14,5.0750075007500755,0.3765
31,ranges,Over-0.12,5.031003100310032,0.3765
31,ranges,Over-0.1,4.984998499849985,0.3765
31,ranges,Over-0.08,4.9249924992499245,0.3765
31,ranges,Over-0.06,4.874987498749875,0.3765
31,ranges,Over-0.04,4.7889788978897885,0.3765
31,ranges,Over-0.02,4.6989698969896985,0.3765
31,ranges,True-0.0,4.616961696169617,0.3765
31,ranges,Under-0.02,4.650965096509649,0.3765
31,ranges,Under-0.04,4.658965896589659,0.3765
31,ranges,Under-0.06,4.696969696969697,0.3765
31,ranges,Under-0.08,4.730973097309731,0.3765
31,ranges,Under-0.1,4.732973297329734,0.3765
31,ranges,Under-0.12,4.7489748974897505,0.3765
31,ranges,Under-0.14,4.824982498249826,0.3765
31,ranges,Under-0.16,4.868986898689869,0.3765
31,ranges,Under-0.18,4.880988098809881,0.3765
31,ranges,Under-0.2,4.976997699769976,0.3765
31,ranges,Under-0.22,5.04100410041004,0.3765
31,ranges,Under-0.24,5.077007700770078,0.3765
31,ranges,Under-0.26,5.127012701270126,0.3765
31,ranges,Under-0.28,5.34103410341034,0.3765
31,ranges,Under-0.3,5.5230523052305225,0.3765
32,ranges,Over-0.3,4.836983698369837,0.6721
32,ranges,Over-0.28,4.824982498249826,0.6721
32,ranges,Over-0.26,4.824982498249826,0.6721
32,ranges,Over-0.24,4.798979897989799,0.6721
32,ranges,Over-0.22,4.782978297829783,0.6721
32,ranges,Over-0.2,4.76897689768977,0.6721
32,ranges,Over-0.18,4.746974697469747,0.6721
32,ranges,Over-0.16,4.734973497349735,0.6721
32,ranges,Over-0.14,4.6989698969896985,0.6721
32,ranges,Over-0.12,4.678967896789679,0.6721
32,ranges,Over-0.1,4.632963296329633,0.6721
32,ranges,Over-0.08,4.612961296129613,0.6721
32,ranges,Over-0.06,4.556955695569558,0.6721
32,ranges,Over-0.04,4.528952895289528,0.6721
32,ranges,Over-0.02,4.4889488948894885,0.6721
32,ranges,True-0.0,4.44094409440944,0.6721
32,ranges,Under-0.02,4.44894489448945,0.6721
32,ranges,Under-0.04,4.450945094509451,0.6721
32,ranges,Under-0.06,4.466946694669467,0.6721
32,ranges,Under-0.08,4.492949294929494,0.6721
32,ranges,Under-0.1,4.476947694769477,0.6721
32,ranges,Under-0.12,4.508950895089509,0.6721
32,ranges,Under-0.14,4.502950295029503,0.6721
32,ranges,Under-0.16,4.494949494949495,0.6721
32,ranges,Under-0.18,4.51095109510951,0.6721
32,ranges,Under-0.2,4.53895389538954,0.6721
32,ranges,Under-0.22,4.554955495549555,0.6721
32,ranges,Under-0.24,4.618961896189619,0.6721
32,ranges,Under-0.26,4.634963496349634,0.6721
32,ranges,Under-0.28,4.668966896689669,0.6721
32,ranges,Under-0.3,4.662966296629662,0.6721
33,ranges,Over-0.3,5.443044304430442,0.2702
33,ranges,Over-0.28,5.393039303930394,0.2702
33,ranges,Over-0.26,5.383038303830383,0.2702
33,ranges,Over-0.24,5.33903390339034,0.2702
33,ranges,Over-0.22,5.293029302930292,0.2702
33,ranges,Over-0.2,5.243024302430244,0.2702
33,ranges,Over-0.18,5.1950195019501955,0.2702
33,ranges,Over-0.16,5.167016701670166,0.2702
33,ranges,Over-0.14,5.117011701170117,0.2702
33,ranges,Over-0.12,5.0590059005900585,0.2702
33,ranges,Over-0.1,4.994999499949994,0.2702
33,ranges,Over-0.08,4.93099309930993,0.2702
33,ranges,Over-0.06,4.816981698169816,0.2702
33,ranges,Over-0.04,4.672967296729674,0.2702
33,ranges,Over-0.02,4.5649564956495645,0.2702
33,ranges,True-0.0,4.4149414941494145,0.2702
33,ranges,Under-0.02,4.464946494649466,0.2702
33,ranges,Under-0.04,4.526952695269527,0.2702
33,ranges,Under-0.06,4.612961296129613,0.2702
33,ranges,Under-0.08,4.720972097209721,0.2702
33,ranges,Under-0.1,4.76897689768977,0.2702
33,ranges,Under-0.12,4.858985898589859,0.2702
33,ranges,Under-0.14,4.9409940994099415,0.2702
33,ranges,Under-0.16,4.932993299329933,0.2702
33,ranges,Under-0.18,5.0750075007500755,0.2702
33,ranges,Under-0.2,5.131013101310131,0.2702
33,ranges,Under-0.22,5.1970197019701985,0.2702
33,ranges,Under-0.24,5.329032903290329,0.2702
33,ranges,Under-0.26,5.76107610761076,0.2702
33,ranges,Under-0.28,5.887088708870887,0.2702
33,ranges,Under-0.3,6.635163516351634,0.2702
34,ranges,Over-0.3,6.155115511551155,0.7587
34,ranges,Over-0.28,6.1391139113911395,0.7587
34,ranges,Over-0.26,6.129112911291128,0.7587
34,ranges,Over-0.24,6.121112111211123,0.7587
34,ranges,Over-0.22,6.1071107110711065,0.7587
34,ranges,Over-0.2,6.091109110911091,0.7587
34,ranges,Over-0.18,6.063106310631063,0.7587
34,ranges,Over-0.16,6.0651065106510655,0.7587
34,ranges,Over-0.14,6.04910491049105,0.7587
34,ranges,Over-0.12,6.035103510351034,0.7587
34,ranges,Over-0.1,6.015101510151015,0.7587
34,ranges,Over-0.08,5.989098909890989,0.7587
34,ranges,Over-0.06,5.993099309930993,0.7587
34,ranges,Over-0.04,5.96909690969097,0.7587
34,ranges,Over-0.02,5.947094709470948,0.7587
34,ranges,True-0.0,5.905090509050906,0.7587
34,ranges,Under-0.02,5.919091909190918,0.7587
34,ranges,Under-0.04,5.927092709270927,0.7587
34,ranges,Under-0.06,5.915091509150916,0.7587
34,ranges,Under-0.08,5.909090909090908,0.7587
34,ranges,Under-0.1,5.907090709070907,0.7587
34,ranges,Under-0.12,5.949094909490948,0.7587
34,ranges,Under-0.14,5.9290929092909295,0.7587
34,ranges,Under-0.16,5.937093709370937,0.7587
34,ranges,Under-0.18,5.9290929092909295,0.7587
34,ranges,Under-0.2,5.9130913091309125,0.7587
34,ranges,Under-0.22,5.877087708770877,0.7587
34,ranges,Under-0.24,5.857085708570857,0.7587
34,ranges,Under-0.26,5.883088308830883,0.7587
34,ranges,Under-0.28,5.841084108410842,0.7587
34,ranges,Under-0.3,5.805080508050807,0.7587
35,ranges,Over-0.3,6.163116311631162,0.1579
35,ranges,Over-0.28,6.099109910991098,0.1579
35,ranges,Over-0.26,6.029102910291028,0.1579
35,ranges,Over-0.24,5.9290929092909295,0.1579
35,ranges,Over-0.22,5.83108310831083,0.1579
35,ranges,Over-0.2,5.7490749074907495,0.1579
35,ranges,Over-0.18,5.655065506550656,0.1579
35,ranges,Over-0.16,5.585058505850585,0.1579
35,ranges,Over-0.14,5.507050705070506,0.1579
35,ranges,Over-0.12,5.427042704270426,0.1579
35,ranges,Over-0.1,5.347034703470348,0.1579
35,ranges,Over-0.08,5.26102610261026,0.1579
35,ranges,Over-0.06,5.1810181018101815,0.1579
35,ranges,Over-0.04,5.087008700870086,0.1579
35,ranges,Over-0.02,4.976997699769976,0.1579
35,ranges,True-0.0,4.878987898789879,0.1579
35,ranges,Under-0.02,4.86098609860986,0.1579
35,ranges,Under-0.04,4.856985698569857,0.1579
35,ranges,Under-0.06,4.8049804980498045,0.1579
35,ranges,Under-0.08,4.846984698469847,0.1579
35,ranges,Under-0.1,4.822982298229823,0.1579
35,ranges,Under-0.12,4.8509850985098515,0.1579
35,ranges,Under-0.14,4.952995299529954,0.1579
35,ranges,Under-0.16,4.986998699869987,0.1579
35,ranges,Under-0.18,5.0150015001500154,0.1579
35,ranges,Under-0.2,5.065006500650064,0.1579
35,ranges,Under-0.22,5.095009500950094,0.1579
35,ranges,Under-0.24,5.0730073007300724,0.1579
35,ranges,Under-0.26,5.065006500650064,0.1579
35,ranges,Under-0.28,5.053005300530053,0.1579
35,ranges,Under-0.3,5.013001300130013,0.1579
36,ranges,Over-0.3,5.121012101210121,0.2899
36,ranges,Over-0.28,5.107010701070108,0.2899
36,ranges,Over-0.26,5.06900690069007,0.2899
36,ranges,Over-0.24,5.035003500350035,0.2899
36,ranges,Over-0.22,4.980998099809981,0.2899
36,ranges,Over-0.2,4.928992899289929,0.2899
36,ranges,Over-0.18,4.892989298929892,0.2899
36,ranges,Over-0.16,4.834983498349835,0.2899
36,ranges,Over-0.14,4.774977497749775,0.2899
36,ranges,Over-0.12,4.704970497049706,0.2899
36,ranges,Over-0.1,4.648964896489649,0.2899
36,ranges,Over-0.08,4.520952095209521,0.2899
36,ranges,Over-0.06,4.420942094209421,0.2899
36,ranges,Over-0.04,4.268926892689269,0.2899
36,ranges,Over-0.02,4.064906490649065,0.2899
36,ranges,True-0.0,3.8648864886488656,0.2899
36,ranges,Under-0.02,3.9248924892489248,0.2899
36,ranges,Under-0.04,3.8968896889688964,0.2899
