sim,sp,type,sampler,nbon,low,med,upp,deg
01,node_55,realized,UncertaintySampling,211,0.2807017543859649,0.38596491228070173,0.47368421052631576,57
01,node_55,realized,UncertaintySampling,216,0.31491228070175437,0.38596491228070173,0.47368421052631576,57
01,node_55,realized,UncertaintySampling,221,0.29736842105263156,0.38596491228070173,0.47368421052631576,57
01,node_55,realized,UncertaintySampling,226,0.31491228070175437,0.39473684210526316,0.49122807017543857,57
01,node_55,realized,UncertaintySampling,231,0.3157894736842105,0.40350877192982454,0.49122807017543857,57
01,node_55,realized,UncertaintySampling,236,0.31491228070175437,0.40350877192982454,0.47368421052631576,57
01,node_55,realized,UncertaintySampling,241,0.3333333333333333,0.42105263157894735,0.5087719298245614,57
01,node_55,realized,UncertaintySampling,246,0.3324561403508772,0.41228070175438597,0.5087719298245614,57
01,node_55,realized,UncertaintySampling,251,0.35,0.43859649122807015,0.5087719298245614,57
01,node_55,realized,UncertaintySampling,256,0.3508771929824561,0.42105263157894735,0.543859649122807,57
01,node_55,realized,UncertaintySampling,261,0.3508771929824561,0.43859649122807015,0.543859649122807,57
01,node_55,realized,UncertaintySampling,266,0.3508771929824561,0.43859649122807015,0.543859649122807,57
01,node_55,realized,UncertaintySampling,271,0.3333333333333333,0.43859649122807015,0.543859649122807,57
01,node_55,realized,UncertaintySampling,276,0.3684210526315789,0.45614035087719296,0.5447368421052631,57
01,node_55,realized,UncertaintySampling,281,0.3508771929824561,0.45614035087719296,0.5447368421052631,57
01,node_55,realized,UncertaintySampling,286,0.3684210526315789,0.45614035087719296,0.5614035087719298,57
01,node_55,realized,UncertaintySampling,291,0.3508771929824561,0.45614035087719296,0.543859649122807,57
01,node_55,realized,UncertaintySampling,296,0.40263157894736845,0.45614035087719296,0.5614035087719298,57
01,node_55,realized,UncertaintySampling,301,0.40263157894736845,0.49122807017543857,0.5798245614035087,57
01,node_55,realized,UncertaintySampling,306,0.3684210526315789,0.47368421052631576,0.5614035087719298,57
01,node_55,realized,UncertaintySampling,311,0.4201754385964912,0.49122807017543857,0.5614035087719298,57
01,node_55,realized,UncertaintySampling,316,0.40350877192982454,0.47368421052631576,0.5614035087719298,57
01,node_55,realized,UncertaintySampling,321,0.40263157894736845,0.49122807017543857,0.5614035087719298,57
01,node_55,realized,UncertaintySampling,326,0.40350877192982454,0.49122807017543857,0.5622807017543859,57
01,node_55,realized,UncertaintySampling,331,0.40350877192982454,0.49122807017543857,0.5973684210526315,57
01,node_55,realized,UncertaintySampling,336,0.4201754385964912,0.5087719298245614,0.5798245614035087,57
01,node_55,realized,UncertaintySampling,341,0.41842105263157897,0.5087719298245614,0.5964912280701754,57
01,node_55,realized,UncertaintySampling,346,0.42105263157894735,0.49122807017543857,0.6140350877192983,57
01,node_55,realized,UncertaintySampling,351,0.42105263157894735,0.5087719298245614,0.5789473684210527,57
01,node_55,realized,UncertaintySampling,356,0.4201754385964912,0.5087719298245614,0.5973684210526315,57
01,node_55,realized,UncertaintySampling,361,0.42105263157894735,0.5175438596491229,0.6140350877192983,57
01,node_55,realized,UncertaintySampling,366,0.40263157894736845,0.5087719298245614,0.5964912280701754,57
01,node_55,realized,UncertaintySampling,371,0.437719298245614,0.5263157894736842,0.6149122807017543,57
01,node_55,realized,UncertaintySampling,376,0.43859649122807015,0.5263157894736842,0.6140350877192983,57
01,node_55,realized,UncertaintySampling,381,0.45614035087719296,0.5263157894736842,0.6140350877192983,57
01,node_55,realized,UncertaintySampling,386,0.43859649122807015,0.5263157894736842,0.5964912280701754,57
01,node_55,realized,UncertaintySampling,391,0.43859649122807015,0.5263157894736842,0.6149122807017543,57
01,node_55,realized,UncertaintySampling,396,0.45614035087719296,0.5263157894736842,0.6140350877192983,57
01,node_55,realized,UncertaintySampling,401,0.4728070175438597,0.543859649122807,0.6140350877192983,57
01,node_55,realized,UncertaintySampling,406,0.4552631578947368,0.543859649122807,0.631578947368421,57
01,node_55,realized,UncertaintySampling,411,0.47368421052631576,0.543859649122807,0.631578947368421,57
01,node_55,realized,UncertaintySampling,416,0.47368421052631576,0.543859649122807,0.631578947368421,57
01,node_55,realized,UncertaintySampling,421,0.45614035087719296,0.5614035087719298,0.6491228070175439,57
01,node_55,realized,UncertaintySampling,426,0.4728070175438597,0.5614035087719298,0.6491228070175439,57
01,node_55,realized,UncertaintySampling,431,0.45614035087719296,0.543859649122807,0.6324561403508772,57
01,node_55,realized,UncertaintySampling,436,0.4903508771929824,0.5614035087719298,0.6491228070175439,57
01,node_55,realized,UncertaintySampling,441,0.4903508771929824,0.5614035087719298,0.6491228070175439,57
01,node_55,realized,UncertaintySampling,446,0.49122807017543857,0.5614035087719298,0.6491228070175439,57
01,node_55,realized,UncertaintySampling,451,0.5078947368421053,0.5614035087719298,0.6499999999999999,57
01,node_55,realized,UncertaintySampling,456,0.47368421052631576,0.5614035087719298,0.6491228070175439,57
01,node_55,realized,UncertaintySampling,461,0.5087719298245614,0.5789473684210527,0.6666666666666666,57
01,node_55,realized,UncertaintySampling,466,0.49122807017543857,0.5614035087719298,0.6324561403508772,57
01,node_55,realized,UncertaintySampling,471,0.47368421052631576,0.5789473684210527,0.6666666666666666,57
01,node_55,realized,UncertaintySampling,476,0.49122807017543857,0.5789473684210527,0.6666666666666666,57
01,node_55,realized,UncertaintySampling,481,0.49122807017543857,0.5789473684210527,0.6666666666666666,57
01,node_55,realized,UncertaintySampling,486,0.5087719298245614,0.5789473684210527,0.6842105263157895,57
01,node_55,realized,UncertaintySampling,491,0.49122807017543857,0.5789473684210527,0.6666666666666666,57
01,node_55,realized,UncertaintySampling,496,0.5087719298245614,0.5964912280701754,0.6666666666666666,57
01,node_55,realized,WeightedBalancedAcceptance,1,0.0,0.0,0.017543859649122806,57
01,node_55,realized,WeightedBalancedAcceptance,6,0.0,0.0,0.03508771929824561,57
01,node_55,realized,WeightedBalancedAcceptance,11,0.0,0.017543859649122806,0.05263157894736842,57
01,node_55,realized,WeightedBalancedAcceptance,16,0.0,0.03508771929824561,0.07017543859649122,57
01,node_55,realized,WeightedBalancedAcceptance,21,0.0,0.03508771929824561,0.08771929824561403,57
01,node_55,realized,WeightedBalancedAcceptance,26,0.0,0.03508771929824561,0.08771929824561403,57
01,node_55,realized,WeightedBalancedAcceptance,31,0.0,0.05263157894736842,0.10526315789473684,57
01,node_55,realized,WeightedBalancedAcceptance,36,0.017543859649122806,0.05263157894736842,0.10526315789473684,57
01,node_55,realized,WeightedBalancedAcceptance,41,0.017543859649122806,0.07017543859649122,0.12280701754385964,57
01,node_55,realized,WeightedBalancedAcceptance,46,0.017543859649122806,0.07017543859649122,0.14035087719298245,57
01,node_55,realized,WeightedBalancedAcceptance,51,0.03508771929824561,0.08771929824561403,0.14122807017543854,57
01,node_55,realized,WeightedBalancedAcceptance,56,0.05175438596491228,0.08771929824561403,0.15789473684210525,57
01,node_55,realized,WeightedBalancedAcceptance,61,0.05263157894736842,0.10526315789473684,0.17543859649122806,57
01,node_55,realized,WeightedBalancedAcceptance,66,0.05263157894736842,0.10526315789473684,0.19298245614035087,57
01,node_55,realized,WeightedBalancedAcceptance,71,0.05263157894736842,0.10526315789473684,0.17543859649122806,57
01,node_55,realized,WeightedBalancedAcceptance,76,0.07017543859649122,0.12280701754385964,0.19298245614035087,57
01,node_55,realized,WeightedBalancedAcceptance,81,0.07017543859649122,0.14035087719298245,0.22807017543859648,57
01,node_55,realized,WeightedBalancedAcceptance,86,0.05263157894736842,0.14035087719298245,0.22807017543859648,57
01,node_55,realized,WeightedBalancedAcceptance,91,0.07017543859649122,0.14035087719298245,0.19298245614035087,57
01,node_55,realized,WeightedBalancedAcceptance,96,0.08771929824561403,0.14912280701754385,0.2289473684210526,57
01,node_55,realized,WeightedBalancedAcceptance,101,0.0868421052631579,0.15789473684210525,0.24561403508771928,57
01,node_55,realized,WeightedBalancedAcceptance,106,0.10526315789473684,0.17543859649122806,0.24561403508771928,57
01,node_55,realized,WeightedBalancedAcceptance,111,0.0868421052631579,0.15789473684210525,0.24561403508771928,57
01,node_55,realized,WeightedBalancedAcceptance,116,0.10526315789473684,0.17543859649122806,0.2807017543859649,57
01,node_55,realized,WeightedBalancedAcceptance,121,0.12192982456140351,0.17543859649122806,0.2631578947368421,57
01,node_55,realized,WeightedBalancedAcceptance,126,0.12280701754385964,0.18421052631578946,0.2807017543859649,57
01,node_55,realized,WeightedBalancedAcceptance,131,0.12280701754385964,0.19298245614035087,0.2807017543859649,57
01,node_55,realized,WeightedBalancedAcceptance,136,0.12280701754385964,0.21052631578947367,0.2631578947368421,57
01,node_55,realized,WeightedBalancedAcceptance,141,0.12280701754385964,0.21052631578947367,0.2982456140350877,57
01,node_55,realized,WeightedBalancedAcceptance,146,0.1394736842105263,0.21052631578947367,0.2982456140350877,57
01,node_55,realized,WeightedBalancedAcceptance,151,0.1394736842105263,0.21052631578947367,0.3157894736842105,57
01,node_55,realized,WeightedBalancedAcceptance,156,0.1570175438596491,0.23684210526315788,0.3157894736842105,57
01,node_55,realized,WeightedBalancedAcceptance,161,0.17543859649122806,0.22807017543859648,0.3166666666666666,57
01,node_55,realized,WeightedBalancedAcceptance,166,0.1570175438596491,0.23684210526315788,0.3166666666666666,57
01,node_55,realized,WeightedBalancedAcceptance,171,0.17456140350877192,0.24561403508771928,0.3333333333333333,57
01,node_55,realized,WeightedBalancedAcceptance,176,0.15789473684210525,0.24561403508771928,0.3333333333333333,57
01,node_55,realized,WeightedBalancedAcceptance,181,0.17543859649122806,0.24561403508771928,0.3508771929824561,57
01,node_55,realized,WeightedBalancedAcceptance,186,0.17456140350877192,0.24561403508771928,0.3342105263157894,57
01,node_55,realized,WeightedBalancedAcceptance,191,0.15789473684210525,0.2631578947368421,0.3517543859649122,57
01,node_55,realized,WeightedBalancedAcceptance,196,0.17543859649122806,0.2807017543859649,0.3684210526315789,57
01,node_55,realized,WeightedBalancedAcceptance,201,0.19298245614035087,0.2719298245614035,0.3508771929824561,57
01,node_55,realized,WeightedBalancedAcceptance,206,0.17543859649122806,0.2807017543859649,0.38596491228070173,57
01,node_55,realized,WeightedBalancedAcceptance,211,0.19298245614035087,0.2631578947368421,0.3684210526315789,57
01,node_55,realized,WeightedBalancedAcceptance,216,0.19298245614035087,0.2894736842105263,0.38596491228070173,57
01,node_55,realized,WeightedBalancedAcceptance,221,0.19210526315789475,0.2982456140350877,0.3868421052631578,57
01,node_55,realized,WeightedBalancedAcceptance,226,0.21052631578947367,0.2982456140350877,0.40350877192982454,57
01,node_55,realized,WeightedBalancedAcceptance,231,0.22807017543859648,0.2982456140350877,0.40350877192982454,57
01,node_55,realized,WeightedBalancedAcceptance,236,0.22807017543859648,0.2982456140350877,0.38596491228070173,57
01,node_55,realized,WeightedBalancedAcceptance,241,0.22807017543859648,0.2982456140350877,0.40350877192982454,57
01,node_55,realized,WeightedBalancedAcceptance,246,0.22807017543859648,0.3157894736842105,0.38596491228070173,57
01,node_55,realized,WeightedBalancedAcceptance,251,0.24473684210526314,0.3333333333333333,0.42105263157894735,57
01,node_55,realized,WeightedBalancedAcceptance,256,0.24561403508771928,0.3333333333333333,0.42105263157894735,57
01,node_55,realized,WeightedBalancedAcceptance,261,0.22807017543859648,0.3333333333333333,0.42105263157894735,57
01,node_55,realized,WeightedBalancedAcceptance,266,0.22807017543859648,0.3333333333333333,0.42105263157894735,57
01,node_55,realized,WeightedBalancedAcceptance,271,0.22807017543859648,0.3508771929824561,0.42192982456140343,57
01,node_55,realized,WeightedBalancedAcceptance,276,0.24473684210526314,0.3333333333333333,0.43859649122807015,57
01,node_55,realized,WeightedBalancedAcceptance,281,0.24561403508771928,0.3508771929824561,0.43859649122807015,57
01,node_55,realized,WeightedBalancedAcceptance,286,0.24561403508771928,0.3508771929824561,0.43947368421052624,57
01,node_55,realized,WeightedBalancedAcceptance,291,0.262280701754386,0.3333333333333333,0.43859649122807015,57
01,node_55,realized,WeightedBalancedAcceptance,296,0.2631578947368421,0.3508771929824561,0.42192982456140343,57
01,node_55,realized,WeightedBalancedAcceptance,301,0.262280701754386,0.3508771929824561,0.4570175438596491,57
01,node_55,realized,WeightedBalancedAcceptance,306,0.2982456140350877,0.3684210526315789,0.45614035087719296,57
01,node_55,realized,WeightedBalancedAcceptance,311,0.2807017543859649,0.37719298245614036,0.4570175438596491,57
01,node_55,realized,WeightedBalancedAcceptance,316,0.2982456140350877,0.37719298245614036,0.4745614035087719,57
01,node_55,realized,WeightedBalancedAcceptance,321,0.2982456140350877,0.38596491228070173,0.4570175438596491,57
01,node_55,realized,WeightedBalancedAcceptance,326,0.2631578947368421,0.38596491228070173,0.47368421052631576,57
01,node_55,realized,WeightedBalancedAcceptance,331,0.2982456140350877,0.38596491228070173,0.49122807017543857,57
01,node_55,realized,WeightedBalancedAcceptance,336,0.2807017543859649,0.3684210526315789,0.47368421052631576,57
01,node_55,realized,WeightedBalancedAcceptance,341,0.3157894736842105,0.38596491228070173,0.4570175438596491,57
01,node_55,realized,WeightedBalancedAcceptance,346,0.3157894736842105,0.40350877192982454,0.49122807017543857,57
01,node_55,realized,WeightedBalancedAcceptance,351,0.3157894736842105,0.41228070175438597,0.49122807017543857,57
01,node_55,realized,WeightedBalancedAcceptance,356,0.29736842105263156,0.38596491228070173,0.49122807017543857,57
01,node_55,realized,WeightedBalancedAcceptance,361,0.3157894736842105,0.42105263157894735,0.5096491228070175,57
01,node_55,realized,WeightedBalancedAcceptance,366,0.3315789473684211,0.41228070175438597,0.5087719298245614,57
01,node_55,realized,WeightedBalancedAcceptance,371,0.3157894736842105,0.40350877192982454,0.5087719298245614,57
01,node_55,realized,WeightedBalancedAcceptance,376,0.3157894736842105,0.42105263157894735,0.4921052631578947,57
01,node_55,realized,WeightedBalancedAcceptance,381,0.35,0.42105263157894735,0.494736842105263,57
01,node_55,realized,WeightedBalancedAcceptance,386,0.3508771929824561,0.42105263157894735,0.5087719298245614,57
01,node_55,realized,WeightedBalancedAcceptance,391,0.3333333333333333,0.42105263157894735,0.5087719298245614,57
01,node_55,realized,WeightedBalancedAcceptance,396,0.3508771929824561,0.43859649122807015,0.5271929824561403,57
01,node_55,realized,WeightedBalancedAcceptance,401,0.3157894736842105,0.43859649122807015,0.5096491228070175,57
01,node_55,realized,WeightedBalancedAcceptance,406,0.3157894736842105,0.43859649122807015,0.543859649122807,57
01,node_55,realized,WeightedBalancedAcceptance,411,0.35,0.43859649122807015,0.5263157894736842,57
01,node_55,realized,WeightedBalancedAcceptance,416,0.3508771929824561,0.43859649122807015,0.5263157894736842,57
01,node_55,realized,WeightedBalancedAcceptance,421,0.3684210526315789,0.45614035087719296,0.5263157894736842,57
01,node_55,realized,WeightedBalancedAcceptance,426,0.3508771929824561,0.45614035087719296,0.543859649122807,57
01,node_55,realized,WeightedBalancedAcceptance,431,0.3684210526315789,0.45614035087719296,0.543859649122807,57
01,node_55,realized,WeightedBalancedAcceptance,436,0.3675438596491228,0.45614035087719296,0.543859649122807,57
01,node_55,realized,WeightedBalancedAcceptance,441,0.3508771929824561,0.47368421052631576,0.5447368421052631,57
01,node_55,realized,WeightedBalancedAcceptance,446,0.3333333333333333,0.45614035087719296,0.543859649122807,57
01,node_55,realized,WeightedBalancedAcceptance,451,0.3675438596491228,0.47368421052631576,0.5798245614035087,57
01,node_55,realized,WeightedBalancedAcceptance,456,0.38596491228070173,0.47368421052631576,0.5447368421052631,57
01,node_55,realized,WeightedBalancedAcceptance,461,0.38596491228070173,0.47368421052631576,0.5614035087719298,57
01,node_55,realized,WeightedBalancedAcceptance,466,0.3684210526315789,0.45614035087719296,0.543859649122807,57
01,node_55,realized,WeightedBalancedAcceptance,471,0.40263157894736845,0.47368421052631576,0.5789473684210527,57
01,node_55,realized,WeightedBalancedAcceptance,476,0.38596491228070173,0.49122807017543857,0.5614035087719298,57
01,node_55,realized,WeightedBalancedAcceptance,481,0.38596491228070173,0.4824561403508772,0.5614035087719298,57
01,node_55,realized,WeightedBalancedAcceptance,486,0.38596491228070173,0.49122807017543857,0.5789473684210527,57
01,node_55,realized,WeightedBalancedAcceptance,491,0.40350877192982454,0.47368421052631576,0.5622807017543859,57
01,node_55,realized,WeightedBalancedAcceptance,496,0.40350877192982454,0.5087719298245614,0.5614035087719298,57
01,node_55,realized,SimpleRandom,1,0.0,0.0,0.017543859649122806,57
01,node_55,realized,SimpleRandom,6,0.0,0.0,0.03508771929824561,57
01,node_55,realized,SimpleRandom,11,0.0,0.008771929824561403,0.05263157894736842,57
01,node_55,realized,SimpleRandom,16,0.0,0.017543859649122806,0.05263157894736842,57
01,node_55,realized,SimpleRandom,21,0.0,0.017543859649122806,0.07017543859649122,57
01,node_55,realized,SimpleRandom,26,0.0,0.017543859649122806,0.08771929824561403,57
01,node_55,realized,SimpleRandom,31,0.0,0.03508771929824561,0.08771929824561403,57
01,node_55,realized,SimpleRandom,36,0.0,0.03508771929824561,0.08859649122807013,57
01,node_55,realized,SimpleRandom,41,0.0,0.05263157894736842,0.10526315789473684,57
01,node_55,realized,SimpleRandom,46,0.0,0.05263157894736842,0.12280701754385964,57
01,node_55,realized,SimpleRandom,51,0.017543859649122806,0.05263157894736842,0.12280701754385964,57
01,node_55,realized,SimpleRandom,56,0.017543859649122806,0.07017543859649122,0.12280701754385964,57
01,node_55,realized,SimpleRandom,61,0.017543859649122806,0.07017543859649122,0.12280701754385964,57
01,node_55,realized,SimpleRandom,66,0.017543859649122806,0.07017543859649122,0.14122807017543854,57
01,node_55,realized,SimpleRandom,71,0.017543859649122806,0.07017543859649122,0.14035087719298245,57
01,node_55,realized,SimpleRandom,76,0.017543859649122806,0.08771929824561403,0.15789473684210525,57
01,node_55,realized,SimpleRandom,81,0.03508771929824561,0.08771929824561403,0.14035087719298245,57
01,node_55,realized,SimpleRandom,86,0.03508771929824561,0.08771929824561403,0.14035087719298245,57
01,node_55,realized,SimpleRandom,91,0.05263157894736842,0.08771929824561403,0.15789473684210525,57
01,node_55,realized,SimpleRandom,96,0.03508771929824561,0.09649122807017543,0.15877192982456134,57
01,node_55,realized,SimpleRandom,101,0.03508771929824561,0.10526315789473684,0.15877192982456134,57
01,node_55,realized,SimpleRandom,106,0.05175438596491228,0.10526315789473684,0.19298245614035087,57
01,node_55,realized,SimpleRandom,111,0.05175438596491228,0.10526315789473684,0.19298245614035087,57
01,node_55,realized,SimpleRandom,116,0.0692982456140351,0.12280701754385964,0.17543859649122806,57
01,node_55,realized,SimpleRandom,121,0.07017543859649122,0.12280701754385964,0.21052631578947367,57
01,node_55,realized,SimpleRandom,126,0.05263157894736842,0.14035087719298245,0.21052631578947367,57
01,node_55,realized,SimpleRandom,131,0.05263157894736842,0.12280701754385964,0.2114035087719298,57
01,node_55,realized,SimpleRandom,136,0.0692982456140351,0.14035087719298245,0.24561403508771928,57
01,node_55,realized,SimpleRandom,141,0.07017543859649122,0.14035087719298245,0.22807017543859648,57
01,node_55,realized,SimpleRandom,146,0.0692982456140351,0.14912280701754385,0.2464912280701754,57
01,node_55,realized,SimpleRandom,151,0.07017543859649122,0.15789473684210525,0.24561403508771928,57
01,node_55,realized,SimpleRandom,156,0.08771929824561403,0.15789473684210525,0.2289473684210526,57
01,node_55,realized,SimpleRandom,161,0.10438596491228071,0.15789473684210525,0.24561403508771928,57
01,node_55,realized,SimpleRandom,166,0.08771929824561403,0.15789473684210525,0.2631578947368421,57
01,node_55,realized,SimpleRandom,171,0.08771929824561403,0.15789473684210525,0.24561403508771928,57
01,node_55,realized,SimpleRandom,176,0.08771929824561403,0.17543859649122806,0.2631578947368421,57
01,node_55,realized,SimpleRandom,181,0.10526315789473684,0.18421052631578946,0.2631578947368421,57
01,node_55,realized,SimpleRandom,186,0.10526315789473684,0.17543859649122806,0.24561403508771928,57
01,node_55,realized,SimpleRandom,191,0.12192982456140351,0.19298245614035087,0.2807017543859649,57
01,node_55,realized,SimpleRandom,196,0.10526315789473684,0.17543859649122806,0.2807017543859649,57
01,node_55,realized,SimpleRandom,201,0.12192982456140351,0.19298245614035087,0.2807017543859649,57
01,node_55,realized,SimpleRandom,206,0.12280701754385964,0.19298245614035087,0.2807017543859649,57
01,node_55,realized,SimpleRandom,211,0.10438596491228071,0.19298245614035087,0.2807017543859649,57
01,node_55,realized,SimpleRandom,216,0.10526315789473684,0.19298245614035087,0.281578947368421,57
01,node_55,realized,SimpleRandom,221,0.1394736842105263,0.20175438596491227,0.3157894736842105,57
01,node_55,realized,SimpleRandom,226,0.12280701754385964,0.21052631578947367,0.2982456140350877,57
01,node_55,realized,SimpleRandom,231,0.1394736842105263,0.21052631578947367,0.3333333333333333,57
01,node_55,realized,SimpleRandom,236,0.14035087719298245,0.22807017543859648,0.3333333333333333,57
01,node_55,realized,SimpleRandom,241,0.1570175438596491,0.22807017543859648,0.2991228070175438,57
01,node_55,realized,SimpleRandom,246,0.12280701754385964,0.22807017543859648,0.2982456140350877,57
01,node_55,realized,SimpleRandom,251,0.14035087719298245,0.21052631578947367,0.2982456140350877,57
01,node_55,realized,SimpleRandom,256,0.15789473684210525,0.22807017543859648,0.3333333333333333,57
01,node_55,realized,SimpleRandom,261,0.15789473684210525,0.24561403508771928,0.3157894736842105,57
01,node_55,realized,SimpleRandom,266,0.15789473684210525,0.24561403508771928,0.3157894736842105,57
01,node_55,realized,SimpleRandom,271,0.14035087719298245,0.24561403508771928,0.3342105263157894,57
01,node_55,realized,SimpleRandom,276,0.17456140350877192,0.24561403508771928,0.3333333333333333,57
01,node_55,realized,SimpleRandom,281,0.15789473684210525,0.24561403508771928,0.3517543859649122,57
01,node_55,realized,SimpleRandom,286,0.17456140350877192,0.2631578947368421,0.3342105263157894,57
01,node_55,realized,SimpleRandom,291,0.15789473684210525,0.2543859649122807,0.3517543859649122,57
01,node_55,realized,SimpleRandom,296,0.17543859649122806,0.2631578947368421,0.3508771929824561,57
01,node_55,realized,SimpleRandom,301,0.17543859649122806,0.2631578947368421,0.3517543859649122,57
01,node_55,realized,SimpleRandom,306,0.17543859649122806,0.2719298245614035,0.38596491228070173,57
01,node_55,realized,SimpleRandom,311,0.19298245614035087,0.2719298245614035,0.38596491228070173,57
01,node_55,realized,SimpleRandom,316,0.19210526315789475,0.2807017543859649,0.3508771929824561,57
01,node_55,realized,SimpleRandom,321,0.19298245614035087,0.2631578947368421,0.3684210526315789,57
01,node_55,realized,SimpleRandom,326,0.19298245614035087,0.2807017543859649,0.3517543859649122,57
01,node_55,realized,SimpleRandom,331,0.19298245614035087,0.2982456140350877,0.3684210526315789,57
01,node_55,realized,SimpleRandom,336,0.17543859649122806,0.2807017543859649,0.38596491228070173,57
01,node_55,realized,SimpleRandom,341,0.21052631578947367,0.2894736842105263,0.3684210526315789,57
01,node_55,realized,SimpleRandom,346,0.20964912280701753,0.2982456140350877,0.40350877192982454,57
01,node_55,realized,SimpleRandom,351,0.22719298245614034,0.2982456140350877,0.3684210526315789,57
01,node_55,realized,SimpleRandom,356,0.20964912280701753,0.2982456140350877,0.369298245614035,57
01,node_55,realized,SimpleRandom,361,0.22807017543859648,0.2982456140350877,0.38596491228070173,57
01,node_55,realized,SimpleRandom,366,0.20964912280701753,0.3157894736842105,0.40350877192982454,57
01,node_55,realized,SimpleRandom,371,0.22807017543859648,0.3157894736842105,0.42105263157894735,57
01,node_55,realized,SimpleRandom,376,0.21052631578947367,0.3157894736842105,0.4043859649122806,57
01,node_55,realized,SimpleRandom,381,0.21052631578947367,0.3157894736842105,0.40350877192982454,57
01,node_55,realized,SimpleRandom,386,0.22807017543859648,0.32456140350877194,0.43859649122807015,57
01,node_55,realized,SimpleRandom,391,0.22807017543859648,0.3157894736842105,0.42105263157894735,57
